pid,Name,Pos,DraftPick,Age,Team,Season,GP,GS,Min,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,BA,PF,Pts,AtRimFG,AtRimFGA,AtRimFGP,LowPostFG,LowPostFGA,LowPostFGP,MidRangeFG,MidRangeFGA,MidRangeFGP,PER,EWA,ORtg,DRtg,OWS,DWS,WS,WS/48,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,+/-,OVR,POT,HGT,STRE,SPD,JMP,ENDU,INS,DNK,FT,FG,TP,OIQ,DIQ,DRB,PSS,REB
1063,Markelle Fultz,PG,,20,CHI,2017,82,82,38.99923092,4.829268293,13.01219512,37.11340206,1.731707317,5.5,31.48558758,2.256097561,3.56097561,63.35616438,0.841463415,2.951219512,3.792682927,4.207317073,1.695121951,1.182926829,0.256097561,1.170731707,0.707317073,13.64634146,1.670731707,3.06097561,54.58167331,0.987804878,2.62195122,37.6744186,0.43902439,1.829268293,24,10.24730185,-0.958042271,100.1589658,114.5645512,-0.317644009,1.5540001,1.236356092,0.018557305,46.80128484,42.26804124,27.36644799,2.301912119,8.494172498,5.31940361,17.74480559,1.521672976,0.606503333,5.813564426,18.15006691,-8.853658537,62,76,37,62,68,65,63.2,50.6,50,29.6,53,67.4,59.6,54.2,67.4,52.4,56.6
511,Tony Parker,PG,28,33,LAL,2015,82,82,38.84802949,4.914634146,12.20731707,40.25974026,1.402439024,4.5,31.16531165,3.463414634,4.292682927,80.68181818,0.524390244,2.487804878,3.012195122,6.207317073,2.707317073,1,0.182926829,0.682926829,0.890243902,14.69512195,2.024390244,3.426829268,59.0747331,0.829268293,2.12195122,39.08045977,0.658536585,2.158536585,30.50847458,11.80713154,1.023342695,0,0,0,0,0,0,52.12478804,36.86313686,35.16483516,0,0,0,25.06565354,0,0,9.603072983,18.93637718,-1.853658537,63,63,29,53,69.2,61.4,65.6,68,69.8,62.6,58.4,47,64.4,47.6,71,71,36.2
306,Chris Paul,PG,4,30,ORL,2015,82,82,38.79403667,5.865853659,14.24390244,41.18150685,2.390243902,6.634146341,36.02941176,2.707317073,3.134146341,86.38132296,0.731707317,2.06097561,2.792682927,10.63414634,2.707317073,1.658536585,0.109756098,1.134146341,0.43902439,16.82926829,1.573170732,2.463414634,63.86138614,0.414634146,1.109756098,37.36263736,1.487804878,4.036585366,36.85800604,18.15947892,9.064715303,0,0,0,0,0,0,53.86080495,46.57534247,22.00342466,0,0,0,40.61121434,0,0,8.664564274,20.40939551,1.37804878,69,69,22,57.8,75.8,59.6,75.8,54.8,63.2,69.2,74,69.2,71,54.8,80,80,35
511,Tony Parker,PG,28,35,LAL,2017,82,82,38.55914351,4.914634146,12.15853659,40.42126379,1.524390244,4.756097561,32.05128205,3.487804878,4.280487805,81.48148148,0.5,2.414634146,2.914634146,6.475609756,2.463414634,0.731707317,0.195121951,0.975609756,0.902439024,14.84146341,2.024390244,3.402439024,59.49820789,0.804878049,1.987804878,40.49079755,0.56097561,2.012195122,27.87878788,12.17227929,1.475252144,109.267515,118.5326401,2.995741785,0.052231699,3.047973484,0.046271246,52.84687001,39.11735206,35.20561685,1.480131588,6.948951618,4.253142286,25.08237134,0.935082069,0.467636022,8.771625096,18.63342966,-1.195121951,63,63,30,53,69.2,61.4,65.6,68,69.8,62.6,58.4,47,64.4,47.6,71,71,36.2
257,Stephen Curry,PG,7,29,GSW,2017,82,82,38.30886503,6.317073171,16.04878049,39.36170213,2.743902439,7.853658537,34.9378882,4.524390244,4.804878049,94.16243655,1.280487805,3.731707317,5.012195122,8.43902439,3.353658537,0.93902439,0.256097561,1.012195122,0.768292683,19.90243902,2.048780488,3.475609756,58.94736842,0.719512195,1.914634146,37.57961783,0.804878049,2.804878049,28.69565217,17.94950367,8.688821108,115.1157835,112.0900134,6.738436138,2.44606469,9.184500828,0.140340706,54.78863404,48.93617021,29.93920973,3.79295607,10.85988698,7.357682205,35.78363078,1.220820924,0.624605805,9.232153408,24.41340638,4.304878049,72,72,33,39.8,80,80,65,76.4,80,80,68.6,75.2,71,50,60.2,71.6,66.2
214,Devin Harris,G,5,32,CHI,2015,82,82,38.21723736,4.585365854,11.80487805,38.84297521,1.865853659,5.548780488,33.62637363,2.963414634,3.426829268,86.47686833,0.634146341,2.853658537,3.487804878,6.512195122,1.743902439,0.817073171,0.243902439,0.890243902,1.195121951,14,1.536585366,2.926829268,52.5,0.719512195,2,35.97560976,0.463414634,1.329268293,34.86238532,12.97918936,2.780443232,0,0,0,0,0,0,52.5814371,47.00413223,29.02892562,0,0,0,24.79713124,0,0,6.549778315,17.33000099,-2.231707317,61,61,33,40.4,64.4,51.8,65,53,56,67.4,53,66.2,63.2,45.2,65.6,68,35
196,Kyrie Irving,PG,1,23,HOU,2015,82,82,38.13702581,6.12195122,15.03658537,40.71370641,2.341463415,7.256097561,32.26890756,4.341463415,5.097560976,85.16746411,0.731707317,2.158536585,2.890243902,5.975609756,1.926829268,0.987804878,0.195121951,1.048780488,0.792682927,18.92682927,2.37804878,4.195121951,56.68604651,1.048780488,2.390243902,43.87755102,0.353658537,1.195121951,29.59183673,16.23860391,6.520338847,0,0,0,0,0,0,54.76667702,48.25628548,33.90105434,0,0,0,25.62938963,0,0,5.575473562,21.82926439,-2.951219512,66,73,33,37.4,70.4,66.8,66.8,61.4,77,68,53,70.4,66.2,50.6,74.6,57.2,36.2
393,Jrue Holiday,G,17,27,CLE,2017,82,82,37.94124619,5.341463415,13.40243902,39.8544131,1.987804878,5.93902439,33.47022587,2.975609756,3.646341463,81.60535117,0.719512195,2.817073171,3.536585366,9.317073171,2.743902439,1.109756098,0.158536585,0.902439024,1.182926829,15.64634146,1.707317073,2.93902439,58.09128631,0.963414634,2.219512195,43.40659341,0.682926829,2.304878049,29.62962963,15.1261232,5.418872255,112.7898342,113.0951444,4.782565497,2.052655142,6.835220639,0.105455281,52.13073723,44.31301183,27.20655141,2.176414283,7.942841793,5.160913784,36.20704608,1.43593685,0.378088996,9.14217917,20.26300017,3.792682927,66,68,37,54.8,67.4,55.4,66.8,58.4,62,65.6,63.2,65,65.6,54.8,66.8,71.6,42.8
288,George Hill,PG,26,29,SAC,2015,82,82,37.85482076,6.012195122,15.41463415,39.00316456,2.37804878,7.195121951,33.05084746,3.329268293,4,83.23170732,0.573170732,2.487804878,3.06097561,6.597560976,2.182926829,1.024390244,0.231707317,1.036585366,1.134146341,17.73170732,1.658536585,3.134146341,52.91828794,0.695121951,1.768292683,39.31034483,1.280487805,3.317073171,38.60294118,14.52285625,4.352350856,0,0,0,0,0,0,51.6217905,46.67721519,25.94936709,0,0,0,29.67242121,0,0,6.355089752,22.29415709,-11.6097561,64,64,29,47,67.4,56,68.6,55.4,61.4,67.4,64.4,69.2,66.2,45.2,70.4,70.4,34.4
96,Kristaps Porzingis,FC,,24,POR,2019,82,82,37.79899259,8.43902439,16.73170732,50.43731778,3.256097561,7.670731707,42.44833068,4.012195122,4.890243902,82.04488778,2.536585366,7.365853659,9.902439024,6.731707317,1.768292683,2.585365854,2.329268293,1.146341463,1.597560976,24.14634146,1.926829268,2.609756098,73.8317757,1.341463415,2.487804878,53.92156863,1.914634146,3.963414634,48.30769231,30.13602573,23.54526117,136.0762267,98.4883827,15.92014661,7.230591259,23.15073787,0.358518852,63.93531554,45.84548105,29.22740525,8.009374915,21.15061729,14.8917997,26.61459587,3.328143313,5.890231849,4.682131694,23.46748945,17.19512195,78,80,69,76,60,66,87,62,69,63,88,72,76,71,72,70,53
299,Blake Griffin,FC,1,26,MEM,2015,82,82,37.78970761,6.073170732,14.07317073,43.1542461,1.512195122,4.719512195,32.04134367,3.670731707,4.365853659,84.07821229,2.146341463,6.780487805,8.926829268,3.731707317,2.634146341,1.243902439,0.451219512,0.963414634,2.341463415,17.32926829,1.341463415,2.451219512,54.72636816,1.268292683,2.695121951,47.05882353,1.951219512,4.207317073,46.37681159,15.05031205,4.93372779,0,0,0,0,0,0,54.17378309,33.5355286,31.02253033,0,0,0,14.38242033,0,0,8.23472002,21.13114345,7.707317073,67,68,59,71,59,54.2,69.8,71.6,74.6,59,75.2,44,60.2,53.6,56,68.6,69.2
196,Kyrie Irving,SG,1,25,HOU,2017,82,82,37.77513324,5.987804878,15.23170732,39.31144916,2.5,7.609756098,32.8525641,3.670731707,4.06097561,90.39039039,0.524390244,2.170731707,2.695121951,3.975609756,2.731707317,0.780487805,0.158536585,0.865853659,0.987804878,18.14634146,1.548780488,2.536585366,61.05769231,0.43902439,1.256097561,34.95145631,1.5,3.829268293,39.17197452,11.80363454,1.60719897,103.4440645,120.9083925,0.964028456,-0.819393474,0.144634982,0.002241273,53.31346022,49.95996797,26.66132906,1.550045929,6.520050132,4.015150959,17.2593306,1.026499366,0.387492456,8.025682183,22.84652594,-7.012195122,65,67,33,20,80,65,66.2,69.2,75.8,77.6,72.2,72.2,65.6,35.6,53.6,68,38
421,Russell Westbrook,G,4,30,BOS,2018,82,82,37.63109015,8.146341463,18.42682927,44.20913302,2.853658537,7.93902439,35.94470046,5.329268293,5.963414634,89.36605317,1.317073171,4.182926829,5.5,9.597560976,3.62195122,1.646341463,0.43902439,1.341463415,0.682926829,24.47560976,2.170731707,3.231707317,67.16981132,1.097560976,2.12195122,51.72413793,2.024390244,5.134146341,39.42992874,24.12861887,16.43107066,118.2804331,119.3996755,8.683004907,0.241352682,8.924357589,0.138821761,58.13481948,43.0840503,32.36267373,3.899729452,12.81270426,8.28061802,44.73477314,2.162504298,1.045425426,8.602910507,28.53727491,-8.62195122,75,75,33,53,70,74,75,83,83,71,79,60,76,57,79,85,60
676,Hassan Whiteside,C,33,28,HOU,2017,82,82,37.40155874,5.414634146,12.76829268,42.40687679,1.341463415,4.951219512,27.09359606,2.93902439,4.353658537,67.5070028,3.451219512,8.317073171,11.76829268,1.365853659,2.231707317,1.109756098,2.719512195,0.914634146,3.682926829,15.1097561,1.670731707,2.62195122,63.72093023,1.914634146,3.646341463,52.5083612,0.487804878,1.548780488,31.49606299,14.71604096,5.024318612,102.9453262,110.289422,0.665319553,3.041410047,3.706729601,0.058013436,51.45006976,38.77745941,34.0974212,10.30335941,25.23083422,17.70733569,5.856827139,1.474132111,6.713377453,7.599162846,19.76294523,-4.804878049,64,65,78,80,44,65,75.8,67.4,68.6,31.4,55.4,48.2,53.6,59.6,47.6,50,80
386,Anthony Davis,FC,1,25,NOP,2018,82,82,37.39993938,7.695121951,16.5,46.63710273,1.658536585,5.219512195,31.77570093,5.5,5.865853659,93.76299376,3.036585366,8.341463415,11.37804878,4.341463415,3.62195122,2.109756098,2.37804878,1.012195122,1.853658537,22.54878049,2.353658537,3.524390244,66.78200692,1.731707317,3.170731707,54.61538462,1.951219512,4.585365854,42.55319149,24.18499269,16.03276828,113.9078612,100.0221265,5.577998959,7.188814697,12.76681366,0.199820024,59.08707434,31.63340724,35.55062823,9.450874132,24.79134442,17.29794467,18.92730283,2.780671874,5.752031827,9.491001125,26.29923422,4.93902439,72,75,59,84,55,78,96,83,85,81,77,38,63,74,58,55,75
355,Giannis Antetokounmpo,PF,15,23,CLE,2017,82,82,37.28086096,6.134146341,12.63414634,48.55212355,2.06097561,5.646341463,36.50107991,5.073170732,6.414634146,79.08745247,2.573170732,7.414634146,9.987804878,3.658536585,1.414634146,1.975609756,0.756097561,0.829268293,0.975609756,19.40243902,2.109756098,2.975609756,70.90163934,1.195121951,2.243902439,53.26086957,0.768292683,1.768292683,43.44827586,23.22497221,14.26610898,130.8368781,105.2369558,10.70638192,4.858779878,15.5651618,0.244396561,62.76431231,44.69111969,50.77220077,7.921322026,21.27615618,14.83331317,14.99448293,2.601564639,1.835135064,4.576153506,19.60016025,4.353658537,71,75,56,71,80,62,67.4,47,80,54.8,59,58.4,59.6,60.8,80,52.4,80
141,Avery Bradley,SG,19,25,NOP,2015,82,82,37.25107592,5.292682927,12.96341463,40.82784572,2.280487805,6.085365854,37.4749499,2.329268293,2.926829268,79.58333333,0.597560976,2.365853659,2.963414634,2.158536585,1.695121951,1.756097561,0.243902439,0.695121951,0.402439024,15.19512195,1.219512195,2,60.97560976,0.475609756,1.170731707,40.625,1.317073171,3.707317073,35.52631579,12.10024788,1.94551177,0,0,0,0,0,0,53.31165497,46.94261524,22.57761054,0,0,0,9.305555574,0,0,5.947287352,18.69186308,-0.707317073,61,65,29,62,80,66.2,71.6,53,59,52.4,68,69.8,56,58.4,50,50,29
482,Nicolas Batum,SF,25,27,DET,2015,82,82,37.22300763,4.56097561,11.68292683,39.03966597,1.487804878,5.06097561,29.39759036,2.524390244,3.012195122,83.80566802,1.5,5.182926829,6.682926829,4.695121951,2.207317073,1.329268293,0.756097561,0.670731707,1.134146341,13.13414634,1.43902439,2.670731707,53.88127854,1.158536585,2.487804878,46.56862745,0.475609756,1.463414634,32.5,13.1672069,3.240230823,0,0,0,0,0,0,50.48374395,43.31941545,25.782881,0,0,0,19.22108362,0,0,8.484268947,17.77083998,1.182926829,66,66,51,62,66.8,65.6,65,53,57.2,68.6,56.6,67.4,59.6,56.6,50.6,66.2,57.2
386,Anthony Davis,FC,1,22,NOP,2015,82,82,37.18615305,6.670731707,13.81707317,48.27890556,0.524390244,1.597560976,32.82442748,4.682926829,5.451219512,85.90604027,2.487804878,7.256097561,9.743902439,1.658536585,3.353658537,1.365853659,2.231707317,0.817073171,2.62195122,18.54878049,2.475609756,3.902439024,63.4375,1.268292683,3.048780488,41.6,2.402439024,5.268292683,45.60185185,16.89712768,7.096294195,0,0,0,0,0,0,57.19421214,11.56222418,39.45278023,0,0,0,7.618970339,0,0,10.34083388,22.97860647,1.207317073,65,75,59,69.8,54.8,76.4,78.8,74.6,80,68,71.6,33.2,53,64.4,53,50,69.2
553,John Wall,PG,1,27,NOP,2017,82,82,37.18263853,6.256097561,13.91463415,44.96056091,2.390243902,6.43902439,37.12121212,3.987804878,4.93902439,80.74074074,0.731707317,3.463414634,4.195121951,11.51219512,2.06097561,2.231707317,0.353658537,1.231707317,0.56097561,18.8902439,2.12195122,3.243902439,65.41353383,0.902439024,1.853658537,48.68421053,0.841463415,2.37804878,35.38461538,24.49731935,16.37930652,131.4503991,104.409147,12.86897617,5.144560437,18.0135366,0.283586901,58.70982414,46.2751972,35.49517967,2.224086535,10.14617048,6.258161091,46.37860601,2.946157258,0.892697875,6.40539721,20.96049761,9.341463415,73,74,37,73.4,80,62,66.8,42.2,78.2,60.2,63.8,65.6,66.8,65.6,80,80,45.2
432,Tobias Harris,SF,19,25,BOS,2017,82,82,37.15290068,5.292682927,12.23170732,43.27018943,2.024390244,5.62195122,36.00867679,2.609756098,3.109756098,83.92156863,1.475609756,4.085365854,5.56097561,1.390243902,1.62195122,0.548780488,0.56097561,0.719512195,2.768292683,15.2195122,1.524390244,2.646341463,57.60368664,1.195121951,2.414634146,49.49494949,0.548780488,1.548780488,35.43307087,10.62895521,0.156364949,109.6690003,111.1696178,2.587113015,2.703966416,5.291079431,0.083364076,55.95408895,45.96211366,25.42372881,4.534343731,12.04100721,8.365925329,5.416570612,0.716347721,1.390967258,5.963055954,17.51482782,3.975609756,61,63,52,68,59,66.2,68,62.6,67.4,68,54.8,65,54.2,41,50,39.2,58.4
525,Kyle Lowry,PG,24,31,PHX,2017,82,82,37.06801793,6.487804878,14.74390244,44.00330852,2.719512195,7.195121951,37.79661017,3.390243902,4.012195122,84.49848024,0.719512195,3.012195122,3.731707317,7.06097561,3.243902439,1.719512195,0.207317073,0.987804878,0.512195122,19.08536585,2.390243902,4.012195122,59.57446809,1.195121951,2.731707317,43.75,0.182926829,0.804878049,22.72727273,17.82211946,8.253277855,114.4775871,106.2520265,5.613841518,4.466043691,10.07988521,0.159178206,57.80197376,48.8006617,27.21257237,2.095238168,9.008460244,5.505799434,28.10351487,2.270286996,0.525173943,9.824488831,22.54594735,8.463414634,68,68,22,74,68,60.2,72.8,56,69.2,63.8,50,71,67.4,66.8,66.2,76.4,54.8
531,Rudy Gobert,C,27,25,GSW,2017,82,82,37.04867637,4.817073171,10.2804878,46.85646501,1.487804878,4.182926829,35.56851312,3.134146341,4.5,69.64769648,2.609756098,6.62195122,9.231707317,2.780487805,2.109756098,0.951219512,2.012195122,0.682926829,3,14.25609756,1.792682927,2.768292683,64.75770925,1.256097561,2.463414634,50.99009901,0.280487805,0.865853659,32.3943662,15.5261532,5.956462234,115.7888228,106.1994239,4.580875956,4.482618236,9.063494192,0.143202417,58.13837829,40.68801898,43.77224199,7.993350853,19.92646668,14.01269509,11.53734929,1.27874053,5.074546713,8.603883186,16.85954142,3.853658537,67,68,71,74,44,63.2,74,53.6,80,47.6,51.8,51.2,55.4,69.8,62,55.4,75.8
47,D'Angelo Russell,SG,,23,PHX,2019,82,82,36.92996505,6.365853659,14.90243902,42.71685761,2.402439024,6.963414634,34.50087566,3.170731707,4.426829268,71.62534435,0.634146341,3.012195122,3.646341463,8.451219512,2.62195122,0.682926829,0.268292683,1,1.109756098,18.30487805,1.987804878,3.256097561,61.04868914,1.243902439,2.634146341,47.22222222,0.731707317,2.048780488,35.71428571,16.63991215,7.400291651,114.535199,112.7494029,5.931713543,1.9324868,7.864200343,0.124653092,54.31635932,46.72667758,29.70540098,1.823728854,9.035747504,5.353733299,37.30470295,0.901589131,0.685394668,7.780158064,22.44892065,-0.743902439,66,73,43,46,59,51,78,54,52,49,61,67,70,56,77,63,36
553,John Wall,PG,1,25,OKC,2015,82,82,36.87643212,6.036585366,14.40243902,41.91363251,2.134146341,5.829268293,36.61087866,3.414634146,4.146341463,82.35294118,1.073170732,3.792682927,4.865853659,9.829268293,3.231707317,1.902439024,0.231707317,0.926829268,0.951219512,17.62195122,1.609756098,2.756097561,58.40707965,1.012195122,2.06097561,49.11242604,1.280487805,3.756097561,34.09090909,19.42825199,10.14364844,0,0,0,0,0,0,54.29881257,40.47417443,28.78916173,0,0,0,40.04775155,0,0,9.957913723,22.7148854,5.024390244,69,71,37,64.4,74,60.2,74,64.4,62,64.4,71,57.2,67.4,59.6,68,80,42.8
514,Terrence Ross,GF,8,26,SAC,2017,82,82,36.8458909,5.353658537,14.25609756,37.5534645,2.304878049,7.036585366,32.75563258,3.158536585,3.768292683,83.81877023,0.780487805,2.402439024,3.182926829,1.048780488,1.780487805,0.695121951,0.365853659,1.048780488,1.609756098,16.17073171,1.719512195,3.073170732,55.95238095,0.743902439,2.06097561,36.09467456,0.585365854,2.085365854,28.07017544,9.171676852,-1.597351834,98.71732248,117.7842135,-0.838789094,0.317415609,-0.521373485,-0.008282992,50.80615498,49.35842601,26.43284859,2.283944945,7.476537222,4.800371881,5.108590794,0.951721517,0.920344058,5.594041197,21.23094101,-11.31707317,59,62,44,53,68.6,72.2,65.6,59,59,62,56,68,54.2,41.6,52.4,38,29
984,Josh Richardson,FC,,23,CHO,2018,82,82,36.67653287,7.926829268,17.30487805,45.80690627,3.451219512,9.036585366,38.19163293,4.012195122,5.365853659,74.77272727,2.195121951,6.512195122,8.707317073,5.841463415,2.182926829,3,2.365853659,1.268292683,0.93902439,23.31707317,1.926829268,2.707317073,71.17117117,1.390243902,2.780487805,50,1.158536585,2.780487805,41.66666667,28.63279107,21.04669326,124.1489928,98.1713571,10.09573152,7.700628567,17.79636009,0.284033978,59.28314523,52.21987315,31.00775194,6.939459558,19.71694233,13.46612714,26.7869461,4.072171211,6.016990492,5.550043408,25.91605769,8.256097561,78,83,66,80,62,64,94,64,73,53,80,81,80,85,50,60,49
346,LeBron James,GF,1,31,SEA,2015,82,82,36.59812662,7.024390244,14.29268293,49.14675768,1.841463415,5.256097561,35.03480278,5.048780488,6.93902439,72.75922671,2.12195122,5.768292683,7.890243902,7.085365854,2.804878049,2.37804878,1.109756098,1.012195122,1.329268293,20.93902439,2.5,3.658536585,68.33333333,2.158536585,3.890243902,55.48589342,0.524390244,1.487804878,35.24590164,25.07159666,17.40499003,0,0,0,0,0,0,60.35743412,36.77474403,48.54948805,0,0,0,29.24334769,0,0,8.085154251,23.60633546,13.20731707,73,73,51,75.2,71,71,77.6,77.6,80,47.6,60.2,47,67.4,64.4,66.8,78.8,60.8
