pid,Name,Pos,DraftPick,Age,Team,Season,GP,GS,Min,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,BA,PF,Pts,AtRimFG,AtRimFGA,AtRimFGP,LowPostFG,LowPostFGA,LowPostFGP,MidRangeFG,MidRangeFGA,MidRangeFGP,PER,EWA,ORtg,DRtg,OWS,DWS,WS,WS/48,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,+/-,OVR,POT,HGT,STRE,SPD,JMP,ENDU,INS,DNK,FT,FG,TP,OIQ,DIQ,DRB,PSS,REB
185,Kirk Hinrich,PG,7,36,DET,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,37,53,63.2,53,56,48.8,50,54.8,64.4,60.8,55.4,44,50.6,60.2,35
187,Mike Dunleavy,SF,3,37,POR,2017,82,0,14.959304775973365,2.6951219512195124,5.524390243902439,48.78587196467991,1.1585365853658536,2.548780487804878,45.45454545454545,1.1219512195121952,1.3414634146341464,83.63636363636364,0.4634146341463415,1.6585365853658536,2.1219512195121952,1.5853658536585367,0.5853658536585366,0.2804878048780488,0.14634146341463414,0.43902439024390244,1.0365853658536586,7.670731707317073,0.6463414634146342,1.0975609756097562,58.888888888888886,0.573170731707317,1.024390243902439,55.95238095238095,0.3170731707317073,0.8536585365853658,37.142857142857146,17.094703637979894,3.219693091930924,127.91587773337424,109.14119545774683,3.710370128095906,1.3830786903639913,5.093448818459898,0.19930946393127696,62.72437175907459,46.136865342163354,24.282560706401767,3.767948086578224,12.457434087404256,8.284830333334952,14.866361315222026,0.9202126880768245,0.9159006466147878,4.786597526924611,19.410939161396893,5.853658536585366,64,64,56,46.4,57.2,44,63.2,53.6,56,65.6,62,71,63.8,37.4,75.2,54.8,36.8
190,Anthony Bennett,PF,1,24,CHI,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,54,48,62,53,53,50,53.6,56,55.4,54.8,48.8,42.2,42.8,39.8,26,60.2
200,Jarrett Jack,PG,22,34,SAS,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,33,35,59,48.8,62,64.4,46.4,75.8,68,59,61.4,44.6,50,71.6,50
212,Monta Ellis,SG,40,32,DAL,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,33,48.2,63.2,62,64.4,48.2,64.4,60.8,59,53,54.2,58.4,67.4,48.2,42.2
213,Jose Calderon,SG,,36,NOP,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,33,57.8,60.8,20,48.2,50,62,75.8,64.4,71,56,23,29.6,72.8,23
214,Devin Harris,G,5,34,CHI,2017,82,0,13.689248826145711,2.341463414634146,5.475609756097561,42.761692650334076,1,2.6707317073170733,37.44292237442922,1.4024390243902438,1.646341463414634,85.18518518518519,0.2926829268292683,1.0365853658536586,1.329268292682927,3.7804878048780486,0.8780487804878049,0.3902439024390244,0.0975609756097561,0.4268292682926829,0.2926829268292683,7.085365853658536,0.8170731707317073,1.3902439024390243,58.771929824561404,0.3170731707317073,0.7073170731707317,44.827586206896555,0.2073170731707317,0.7073170731707317,29.310344827586206,21.211061680823516,4.673725078378108,122.99668066274667,114.72682469707973,3.5229138227275607,0.5239260433988127,4.046839866126374,0.17304688540177815,57.14004720692368,48.775055679287306,30.066815144766146,2.281010662947314,8.49965036146904,5.31135680888899,49.24917340408492,1.4301315805829231,0.6582339964789764,7.081038552321007,22.488991995136647,-1.7317073170731707,61,61,33,40.4,64.4,51.8,65,53,56,67.4,53,66.2,63.2,45.2,65.6,68,35
217,Dirk Nowitzki,FC,9,39,BKN,2017,82,82,32.1114089447289,6.170731707317073,13.414634146341463,46,2.097560975609756,5.548780487804878,37.8021978021978,2.3048780487804876,2.5853658536585367,89.15094339622641,1.7195121951219512,4.963414634146342,6.682926829268292,2.597560975609756,2.0853658536585367,0.5487804878048781,1.1219512195121952,0.7560975609756098,2.707317073170732,16.74390243902439,0.9634146341463414,1.5609756097560976,61.71875,0.9024390243902439,1.8170731707317074,49.66442953020134,2.207317073170732,4.487804878048781,49.18478260869565,15.962613413317696,5.148488334645656,111.81073736164274,112.15360572485136,3.6498232279647493,2.030541300544377,5.680364528509126,0.1035485997218515,57.530504156610355,41.36363636363637,19.272727272727273,5.897207924265734,17.263958582646197,11.54054820605395,12.99221343615852,0.8468108767740518,3.222901706751579,7.165124698310539,22.43190139706931,0.036585365853658534,63,63,68,52.4,44,50,66.8,56.6,51.2,74,80,64.4,59,42.8,52.4,62,48.2
218,Vince Carter,SF,5,40,ORL,2017,64,0,5.7288989603251705,0.734375,1.59375,46.07843137254902,0.296875,0.625,47.5,0.125,0.15625,80,0.171875,0.703125,0.875,0.15625,0.390625,0.3125,0.0625,0.078125,0.375,1.890625,0.109375,0.25,43.75,0.15625,0.296875,52.63157894736842,0.171875,0.421875,40.74074074074074,9.446992778622871,-0.15366551500449321,96.14103101570939,110.9072376254393,-0.16073829936083844,0.3368017082946615,0.17606340893382305,0.02304937783243297,56.8609022556391,39.21568627450981,9.803921568627452,3.4122806575037914,14.048526959081105,8.713467110360002,4.0686788790817765,2.7307740055080303,1.0029096404139903,11.748120300751879,15.705573400031518,0.53125,56,56,44,71,56,56.6,63.8,55.4,48.8,60.2,60.8,66.2,51.2,53.6,26,56.6,40.4
224,J.J. Hickson,FC,19,29,MIL,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,56,70.4,50,51.2,66.2,56,70.4,20,44,32,44.6,43.4,50,39.8,54.8
227,James McAdoo,PF,,24,ATL,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,56,56,42.8,51.2,53.6,56,47,69.2,20,53,26,39.8,47,39.2,46.4,66.8
260,David Lee,PF,30,34,PHI,2017,82,0,12.504953777939354,1.6097560975609757,3.6341463414634148,44.29530201342282,0,0,0,1.1219512195121952,1.4146341463414633,79.3103448275862,0.9390243902439024,2.4878048780487805,3.426829268292683,0.6097560975609756,0.8292682926829268,0.4024390243902439,0.14634146341463414,0.2926829268292683,1,4.341463414634147,0.7195121951219512,1.3170731707317074,54.629629629629626,0.5121951219512195,0.9878048780487805,51.851851851851855,0.3780487804878049,1.329268292682927,28.440366972477065,11.035588972522945,-0.1895362990926981,101.28039207492425,111.07447903178874,0.02053440657846935,0.9216439492558637,0.9421783558343331,0.044104044473520926,50.997020398808154,0,38.92617449664429,8.635492522175497,22.292988439058774,15.552746718557767,7.263461676646117,1.5823257515830467,1.0500969723048552,9.741003896401558,17.523349432895532,-0.17073170731707318,54,54,56,38,62,51.2,63.2,44,71.6,48.8,54.8,30.2,43.4,36.8,47,52.4,80
269,Donatas Motiejunas,FC,20,27,NOP,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,58,67,62,56,52.4,62,50,56,20,51.2,57.8,51.2,35,48.8,47,45.2
275,Aaron Brooks,G,26,32,CHI,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,22,63.2,55.4,60.2,62.6,51.8,45.2,63.8,56,64.4,57.8,54.8,44,70.4,56.6
280,Isaiah Canaan,G,34,26,CHI,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,55,22,36.8,69.2,55.4,53,38,51.2,66.2,57.8,62,52.4,38.6,56.6,53,29
281,Solomon Hill,GF,23,26,SAC,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,56,48,59,50.6,47,65.6,32,78.2,64.4,56,63.2,47,32.6,47.6,45.2,20
292,David West,PF,18,37,NYK,2017,82,0,18.909035249250675,3.0121951219512195,6.670731707317073,45.155393053016454,1.1951219512195121,2.7439024390243905,43.55555555555556,1.1951219512195121,1.5609756097560976,76.5625,0.975609756097561,2.792682926829268,3.768292682926829,0.8780487804878049,1.5853658536585367,0.7804878048780488,0.7073170731707317,0.43902439024390244,1.3658536585365855,8.414634146341463,0.7682926829268293,1.2073170731707317,63.63636363636363,0.7073170731707317,1.6097560975609757,43.93939393939394,0.34146341463414637,1.1097560975609757,30.76923076923077,13.308272784178696,1.1159406539049714,102.41572742907252,101.39846441046946,0.2421044704286781,3.1684786240536487,3.4105830944823268,0.1055812133331411,57.18358416760591,41.13345521023766,23.40036563071298,5.9120093404834355,15.978818125908388,11.089875926285215,6.631708677669723,2.0304967105500213,3.4872383375903446,10.773718756215606,20.42267068532963,5.7073170731707314,60,60,56,74.6,47,62,50,63.8,54.8,50,60.8,56,54.8,60.8,34.4,65,57.2
293,Luis Scola,PF,57,37,CHA,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,56,70.4,40.4,51.2,66.2,53,68,50,62,53,49.4,37.4,52.4,39.8,66.2
308,Matt Barnes,SF,47,37,TOR,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,48,62.6,61.4,56.6,63.2,48.8,56.6,53,43.4,60.8,50,57.8,46.4,44.6,55.4
309,Jamal Crawford,SG,8,37,UTA,2017,82,0,21.60931820209423,4.402439024390244,9.195121951219512,47.87798408488064,1.4024390243902438,3.792682926829268,36.97749196141479,2.024390243902439,2.158536585365854,93.78531073446328,0.4268292682926829,1.8414634146341464,2.268292682926829,1.6829268292682926,1.4024390243902438,0.7317073170731707,0.06097560975609756,0.524390243902439,1.146341463414634,12.231707317073171,1,1.475609756097561,67.76859504132231,0.5853658536585366,1.0731707317073171,54.54545454545455,1.4146341463414633,2.8536585365853657,49.572649572649574,16.30221614968929,4.092067134164856,114.05149555551617,111.74345160377375,3.029086544902744,1.452426118494466,4.48151266339721,0.12139783686635772,60.2851372794153,41.246684350132625,23.47480106100796,2.357450015619548,9.470866913930687,6.04088697844246,12.227529089988337,1.6837080149836972,0.2633300616209108,6.9120546232629705,23.47018634058222,3.4878048780487805,60,60,41,32,65,54.2,66.8,67.4,59.6,79.4,72.8,59.6,59.6,43.4,66.8,45.2,23
336,Tony Allen,GF,25,35,BKN,2017,82,82,22.582717095183515,3.1341463414634148,6.963414634146342,45.00875656742557,0.8780487804878049,2.6097560975609757,33.64485981308411,1.0365853658536586,1.7439024390243902,59.44055944055944,0.9878048780487805,2.5853658536585367,3.573170731707317,0.8780487804878049,1.2317073170731707,1.9146341463414633,0.24390243902439024,0.43902439024390244,0.5609756097560976,8.182926829268293,1.329268292682927,2.1097560975609757,63.005780346820806,0.6341463414634146,1.3658536585365855,46.42857142857143,0.2926829268292683,0.8780487804878049,33.333333333333336,13.39951677997063,2.137024997689459,100.38855314937614,107.48199668638874,-0.127806220680417,2.4513787947261636,2.3235725740457465,0.06022924688871672,52.92465926299849,37.478108581436075,25.043782837127846,4.8172092780498845,12.786892222176892,8.773980579135202,5.7516817525601684,4.201039197844005,0.9962593176893176,7.966304896516911,17.18247847758618,-0.14634146341463414,59,59,37,68,71,62,71,50,62,26.6,47,53,50.6,67.4,44,56,50
337,Tayshaun Prince,F,23,37,CHI,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,56,58.4,52.4,47.6,59,49.4,52.4,44.6,47.6,56,47,41,56,26,44
338,Zach Randolph,PF,19,36,ORL,2017,82,0,22.806776649460826,3.048780487804878,7.2682926829268295,41.946308724832214,0.8536585365853658,2.5609756097560976,33.333333333333336,1.6341463414634145,2.1463414634146343,76.13636363636364,1.6829268292682926,4.012195121951219,5.695121951219512,1.9634146341463414,1.7804878048780488,0.5609756097560976,0.24390243902439024,0.5121951219512195,1.7439024390243902,8.585365853658537,0.9390243902439024,1.5975609756097562,58.778625954198475,0.9390243902439024,2.048780487804878,45.833333333333336,0.3170731707317073,1.0609756097560976,29.885057471264368,11.617909389637575,0.08776474243810953,102.89205412644564,112.51546041132224,0.3951012636160422,1.3621142219698164,1.7572154855858586,0.04510124155603915,52.26894749346638,35.23489932885906,29.530201342281877,8.392754517445885,20.136665148296157,14.24600933823591,12.948656618803392,1.2313654702120795,0.9831169529365824,10.839866951770016,19.202110572437803,-1.5853658536585367,60,60,56,71,53,41,65,63.8,71.6,57.2,54.2,46.4,55.4,36.8,50,60.8,78.2
351,Chris Andersen,C,,39,SAS,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,59,65.6,54.8,66.8,53,47,62,38,26,32,34.4,56,29,30.2,62
360,Larry Sanders,FC,15,29,PHX,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,63,69.2,48.8,53,59,44,53,20,41,20,33.8,59.6,42.8,29,65
361,Ekpe Udoh,C,6,30,UTA,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,59,58.4,45.2,55.4,44.6,41,42.8,56.6,44,20,29.6,56,29.6,27.2,57.8
397,Jason Smith,FC,20,31,BOS,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,67,56,47,47,59,68,42.8,63.2,67.4,48.2,47.6,45.8,47,27.8,44
410,Tyson Chandler,C,2,35,NYK,2017,82,0,18.36870455944934,2.8902439024390243,5.414634146341464,53.37837837837838,0,0,0,1.1585365853658536,1.8170731707317074,63.758389261744966,1.2926829268292683,4.048780487804878,5.341463414634147,0.573170731707317,0.9390243902439024,0.7317073170731707,1.3780487804878048,0.35365853658536583,1.4878048780487805,6.939024390243903,1.6951219512195121,2.6341463414634148,64.35185185185185,1.0731707317073171,2.2560975609756095,47.567567567567565,0.12195121951219512,0.524390243902439,23.25581395348837,15.94879681111283,3.206582450345163,108.76332602759979,96.92707169754622,1.1374220439332692,3.8746745108150034,5.012096554748273,0.15972330377974056,55.832482926446346,0,33.55855855855856,8.063838702558924,23.84723861641854,16.18203591542776,4.443978025958805,1.95958636547841,6.993956435722494,7.55553811131172,16.81598418783266,6.926829268292683,56,56,70,77.6,47,69.8,67.4,54.8,71,35,44.6,29.6,41.6,56.6,38.6,44,72.8
416,Perry Jones III,PF,28,26,BKN,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,54,63,41,55.4,66.2,53,48.8,47,47.6,53,38,41.6,40.4,42.2,38,47
428,Andrew Nicholson,PF,19,28,SAC,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,56,62,50,64.4,60.8,36.2,56.6,39.2,62,59.6,44.6,28.4,41,41,35
450,Spencer Hawes,C,10,29,SEA,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,70,62,50,56,62,42.8,47.6,51.8,60.8,63.2,50,43.4,35.6,57.2,46.4
467,Gerald Green,GF,18,31,HOU,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,52,48.8,66.8,62,69.8,53,50,60.8,62,65.6,53,45.8,59,35,20.6
492,Ray McCallum,PG,36,26,NOP,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,56,30,53,56,44,48.8,45.8,68,39.2,52.4,60.8,51.8,53,47.6,52.4,53
496,Marcus Thornton,SG,43,30,CHI,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,37,48.8,62,56,60.8,61.4,53,65,53,65,60.8,45.2,70.4,45.2,33.8
500,Derrick Williams,F,2,26,BKN,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,57,52,63.2,41,62,60.8,24.2,76.4,47,60.2,59.6,44,39.8,53.6,37.4,66.8
506,Tiago Splitter,C,28,32,CHI,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,63,71,54.8,62,65,56,59,42.8,44,26,41,58.4,35.6,47,71.6
509,Boris Diaw,PF,21,35,SAS,2017,82,0,18.491652864444095,2.8536585365853657,6.414634146341464,44.48669201520912,1.146341463414634,2.7439024390243905,41.77777777777778,1.2195121951219512,1.670731707317073,72.99270072992701,0.8658536585365854,2.1097560975609757,2.975609756097561,2.097560975609756,1.951219512195122,0.18292682926829268,0.12195121951219512,0.36585365853658536,1.6829268292682926,8.073170731707316,1,1.646341463414634,60.74074074074074,0.6707317073170732,1.8902439024390243,35.483870967741936,0.036585365853658534,0.13414634146341464,27.272727272727273,10.20433308697818,-0.7819462162191928,100.52309490780172,119.04328546211127,-0.11096886326641561,-0.06654993148648482,-0.17751879475290044,-0.005619478236624901,56.45766527938869,42.77566539923954,26.045627376425855,5.063513612595493,12.978045720114352,8.92070831349222,18.66543630144861,0.48912660216938564,0.6159433676926728,13.645357167223853,21.287747992622315,-4.378048780487805,54,54,52,62,44,47,62.6,63.8,66.2,51.2,37.4,55.4,54.2,32.6,30.8,66.8,38.6
510,Manu Ginobili,GF,58,40,NYK,2017,82,0,23.863937350279325,4.2073170731707314,9.012195121951219,46.68470906630582,1.524390243902439,3.8292682926829267,39.80891719745223,1.5853658536585367,1.975609756097561,80.24691358024691,0.6829268292682927,3.1097560975609757,3.792682926829268,3.8536585365853657,1.646341463414634,1.4024390243902438,0.13414634146341464,0.6219512195121951,0.9878048780487805,11.524390243902438,1.1951219512195121,1.9390243902439024,61.63522012578616,1.2926829268292683,2.5,51.707317073170735,0.1951219512195122,0.7439024390243902,26.229508196721312,18.33519866447549,6.102389088395981,116.61859751988585,102.06625730455951,3.8562761823535685,3.8441547287625615,7.70043091111613,0.1888862364856701,58.31317569235326,42.48985115020298,21.921515561569688,3.2791435026229823,14.098620575154303,8.844145282612935,23.63658744705955,2.890995581152022,0.5240510474327053,8.33045367033618,20.85963693415717,7.548780487804878,63,63,44,56,53,47,62,65,48.2,66.2,53,68,62.6,66.2,47.6,70.4,49.4
542,Richard Jefferson,SF,13,37,LAC,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,48,49.4,55.4,53.6,52.4,63.2,58.4,53,40.4,69.2,53.6,33.8,44.6,38,33.8
