pid	Name	Pos	DraftPick	Age	Team	Season	GP	GS	Min	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OReb	DReb	Reb	Ast	TO	Stl	Blk	BA	PF	Pts	AtRimFG	AtRimFGA	AtRimFGP	LowPostFG	LowPostFGA	LowPostFGP	MidRangeFG	MidRangeFGA	MidRangeFGP	PER	EWA	ORtg	DRtg	OWS	DWS	WS	WS/48	TS%	3PAr	FTr	ORB%	DRB%	TRB%	AST%	STL%	BLK%	TOV%	USG%	+/-	OVR	POT	HGT	STRE	SPD	JMP	ENDU	INS	DNK	FT	FG	TP	OIQ	DIQ	DRB	PSS	REB
511	Tony Parker	PG	28	35	LAL	2017	82	82	38.44646152	4.817073171	12.31707317	39.10891089	1.365853659	4.402439024	31.02493075	3.731707317	4.62195122	80.73878628	0.682926829	2.414634146	3.097560976	6.292682927	2.634146341	0.743902439	0.158536585	1.134146341	0.670731707	14.73170732	1.865853659	3.365853659	55.43478261	0.951219512	2.5	38.04878049	0.634146341	2.048780488	30.95238095	11.76915329	0.965110545	106.5490689	120.1980703	2.088516793	-0.626253521	1.462263272	0.022263661	51.32737347	35.74257426	37.52475248	2.031749448	7.029415952	4.55770514	25.59753256	0.956748648	0.369200983	9.177742275	19.1745299	-5.5	63	63	30	53	69.2	61.4	65.6	68	69.8	62.6	58.4	47	64.4	47.6	71	71	36.2
257	Stephen Curry	PG	7	29	GSW	2017	82	82	38.3026447	6.914634146	15.84146341	43.64896074	2.817073171	8.073170732	34.89425982	4.756097561	5.073170732	93.75	1.036585366	3.670731707	4.707317073	8.5	3.451219512	1.12195122	0.195121951	0.914634146	0.56097561	21.40243902	2.243902439	3.341463415	67.15328467	0.865853659	1.731707317	50	0.987804878	2.695121951	36.65158371	20.22660889	11.5339657	120.0333152	112.9778896	9.093875309	2.061523756	11.15539907	0.170484042	59.20892823	50.96227868	32.02463433	3.076301552	10.64802661	6.905344718	35.74729864	1.451443456	0.468962996	9.547650536	24.25429273	5.243902439	72	72	33	39.8	80	80	65	76.4	80	80	68.6	75.2	71	50	60.2	71.6	66.2
1072	Zach Collins	FC		23	UTA	2020	82	82	38.23944836	7.353658537	14.85365854	49.50738916	2.62195122	6.695121951	39.16211293	4.219512195	5.231707317	80.65268065	4.634146341	10.75609756	15.3902439	2.414634146	1.597560976	2.243902439	3.865853659	0.963414634	3.012195122	21.54878049	2.463414634	3.487804878	70.62937063	2.024390244	3.707317073	54.60526316	0.243902439	0.963414634	25.3164557	28.92207304	22.30459445	130.0427262	98.69959177	11.62036467	7.43817159	19.05853626	0.291746268	62.80388979	45.07389163	35.22167488	13.76529086	31.8491182	22.82149697	10.40742332	2.930859923	9.594147416	4.656089169	21.53064826	1.365853659	73	79	96	67	42	56	95	53	55	57	57	67	65	77	63	43	73
393	Jrue Holiday	G	17	27	CLE	2017	82	82	38.05157669	5.780487805	13.7804878	41.94690265	2.317073171	6.487804878	35.71428571	3	3.597560976	83.38983051	0.707317073	3.195121951	3.902439024	9.109756098	2.987804878	1.146341463	0.329268293	0.975609756	1.024390244	16.87804878	1.768292683	2.804878049	63.04347826	0.926829268	2.146341463	43.18181818	0.768292683	2.341463415	32.8125	16.48680634	7.124438278	114.9843727	111.6638247	5.824577286	2.533553287	8.358130572	0.128577175	54.92935387	47.07964602	26.10619469	2.154376052	9.332160659	5.818509349	36.28558015	1.476988944	0.791958157	9.723765677	20.74324249	4.426829268	66	67	37	54.8	67.4	55.4	66.8	58.4	62	65.6	63.2	65	65.6	54.8	66.8	71.6	42.8
1060	Jayson Tatum	FC		23	IND	2020	82	82	38.04567625	8.731707317	18.42682927	47.38583719	3.865853659	9.475609756	40.7979408	4.87804878	5.182926829	94.11764706	2.048780488	6.292682927	8.341463415	4.024390244	1.865853659	1.963414634	1.548780488	1.158536585	1.817073171	26.20731707	2.048780488	3.097560976	66.14173228	1.536585366	2.914634146	52.71966527	1.280487805	2.93902439	43.56846473	27.05358717	19.87148987	129.5735111	101.464	12.89756295	6.381274754	19.27883771	0.296621703	63.2803298	51.42289874	28.12706817	6.048965586	18.08352664	12.14756072	19.14509616	2.555826764	3.907058205	4.505300353	25.49218434	7.524390244	74	79	67	63	56	68	80	59	63	84	71	82	68	73	68	47	68
196	Kyrie Irving	SG	1	25	HOU	2017	82	82	37.92295493	6.634146341	16.13414634	41.11866969	2.536585366	7.231707317	35.07588533	3.12195122	3.402439024	91.7562724	0.451219512	2.256097561	2.707317073	3.926829268	2.658536585	0.841463415	0.12195122	1.06097561	1.073170732	18.92682927	1.365853659	2.56097561	53.33333333	0.731707317	1.585365854	46.15384615	2	4.756097561	42.05128205	12.40123424	2.353128148	104.5218522	118.8636265	1.484438139	-0.126320421	1.358117719	0.020963444	53.67419212	44.82237339	21.08843537	1.342985608	6.537284443	3.974949361	17.27181068	1.108997244	0.29353225	7.539287295	23.39551722	-4.792682927	65	68	33	20	80	65	66.2	69.2	75.8	77.6	72.2	72.2	65.6	35.6	53.6	68	38
421	Russell Westbrook	G	4	31	BOS	2019	82	82	37.76224442	7.719512195	16.30487805	47.3448018	2.914634146	7.475609756	38.98858075	6.12195122	7.304878049	83.80634391	2.12195122	6.024390244	8.146341463	10.37804878	3.146341463	1.304878049	0.256097561	1.06097561	1.06097561	24.47560976	2.987804878	4.487804878	66.57608696	1.475609756	2.963414634	49.79423868	0.341463415	1.37804878	24.77876106	27.44397629	20.57431446	130.0171143	116.1361248	14.87317759	1.09450598	15.96768357	0.247520688	62.69680612	45.84891548	44.80179506	6.284172995	18.08764246	12.14543869	46.89988986	1.707554699	0.641248509	8.059679112	26.17062209	-2.268292683	74	74	33	67	74	72	75	63	77	66	57	62	72	51	83	83	84
802	Nikola Jokic	FC	41	24	NYK	2019	82	82	37.68928521	8.365853659	17.07317073	49	3.536585366	8.536585366	41.42857143	4.414634146	4.829268293	91.41414141	3.12195122	8.792682927	11.91463415	6.231707317	3.182926829	0.780487805	2.12195122	1.207317073	2.646341463	24.68292683	2.024390244	3	67.4796748	1.841463415	3.768292683	48.86731392	0.963414634	1.768292683	54.48275862	26.33759886	18.80463731	126.6569435	109.6534892	12.3158657	3.45100038	15.76686608	0.244880872	64.28498831	50	28.28571429	9.28971945	26.28299032	17.76701688	26.96141551	1.015648419	5.110175994	8.289714402	25.77897629	3.963414634	73	78	63	62	81	59	87	74	56	75	68	72	72	31	44	81	83
47	D'Angelo Russell	SG		23	BKN	2019	82	82	37.67619591	6.792682927	14.73170732	46.10927152	2.987804878	7.256097561	41.17647059	4.012195122	5.024390244	79.85436893	0.963414634	3.682926829	4.646341463	8.109756098	1.963414634	1.658536585	0.207317073	0.926829268	0.951219512	20.58536585	1.792682927	2.62195122	68.37209302	1.134146341	2.585365854	43.86792453	0.87804878	2.268292683	38.70967742	22.27305978	14.4765201	129.1118349	112.5892467	11.58770661	2.382041798	13.96974841	0.217044569	60.75089255	49.25496689	34.10596026	2.886236067	11.06511017	6.969816003	33.59097595	2.179110047	0.513315923	5.794368306	21.86637385	4.926829268	69	76	43	52	59	50	83	59	57	53	66	71	77	60	77	64	36
676	Hassan Whiteside	C	33	28	HOU	2017	82	82	37.61159921	5.609756098	12.04878049	46.55870445	1.548780488	4.426829268	34.9862259	2.87804878	4.43902439	64.83516484	3.341463415	8.390243902	11.73170732	1.195121951	2.451219512	1.195121951	2.43902439	0.804878049	3.37804878	15.64634146	1.93902439	3.109756098	62.35294118	1.756097561	3.37804878	51.98555957	0.365853659	1.134146341	32.25806452	15.66466289	6.216989374	106.4878096	108.2975618	1.919706592	3.733699388	5.653405979	0.087986443	55.8720039	36.74089069	36.84210526	10.02768234	24.51288694	17.36737046	5.081572954	1.588136481	5.919243271	8.753135452	19.12871511	-4.280487805	64	66	78	80	44	65	75.8	67.4	68.6	31.4	55.4	48.2	53.6	59.6	47.6	50	80
987	Ben Simmons	GF		24	OKC	2019	82	82	37.52780053	6.731707317	14.6097561	46.07679466	1.804878049	5.707317073	31.62393162	4.646341463	7.134146341	65.12820513	1.573170732	5.414634146	6.987804878	10.92682927	3.707317073	1.146341463	0.609756098	1.06097561	1.573170732	19.91463415	2.585365854	3.902439024	66.25	1.963414634	3.890243902	50.47021944	0.37804878	1.109756098	34.06593407	21.40086437	13.35124697	116.2804524	107.6657582	7.36817837	4.156321367	11.52449974	0.179761364	56.10141542	39.06510851	48.83138564	4.647847171	16.13323384	10.36623453	49.28607696	1.514325128	1.544197256	10.44386423	24.7448942	1.609756098	71	74	61	70	72	61	71	57	59	35	57	47	69	46	76	83	58
96	Kristaps Porzingis	FC		25	POR	2020	82	82	37.45794662	8.365853659	16.75609756	49.9272198	3.43902439	8.036585366	42.79210926	4.073170732	4.756097561	85.64102564	2.451219512	6.731707317	9.182926829	5.670731707	2.43902439	2.158536585	1.646341463	1.170731707	1.670731707	24.24390244	1.548780488	2.304878049	67.1957672	1.365853659	2.402439024	56.85279188	2.012195122	4.012195122	50.15197568	27.99805683	20.7191369	129.0522696	102.0333333	12.77039927	6.076032875	18.84643214	0.294518489	64.3115942	47.96215429	28.38427948	7.601314507	20.02379988	13.94186519	24.8576193	2.872418834	4.212262103	6.469979296	24.86506747	10.2195122	75	79	69	76	58	62	78	61	69	65	91	68	68	69	70	69	54
432	Tobias Harris	SF	19	25	BOS	2017	82	82	37.4523833	5.341463415	12.63414634	42.27799228	2.085365854	5.975609756	34.89795918	2.890243902	3.365853659	85.86956522	1.451219512	4.426829268	5.87804878	1.365853659	1.62195122	0.597560976	0.487804878	0.609756098	2.792682927	15.65853659	1.609756098	2.743902439	58.66666667	1.085365854	2.243902439	48.36956522	0.56097561	1.670731707	33.57664234	10.87616979	0.459802323	109.7549128	110.4714951	2.758819592	2.927281969	5.686101561	0.088871506	55.46723804	47.2972973	26.64092664	4.493539314	13.36205216	8.984332186	5.399620617	0.786079717	1.214836293	5.745438208	18.16398107	6.682926829	61	63	52	68	59	66.2	68	62.6	67.4	68	54.8	65	54.2	41	50	39.2	58.4
525	Kyle Lowry	PG	24	31	PHX	2017	82	82	37.33106454	6.56097561	14.56097561	45.05862647	2.658536585	6.914634146	38.44797178	4.024390244	4.62195122	87.07124011	0.475609756	3.085365854	3.56097561	7.695121951	2.951219512	1.634146341	0.219512195	1.024390244	0.585365854	19.80487805	2.43902439	3.963414634	61.53846154	1.182926829	2.792682927	42.3580786	0.280487805	0.890243902	31.50684932	19.28014667	10.08825813	119.0098263	108.1688736	7.609117787	3.752500222	11.36161801	0.178154663	59.67253594	47.48743719	31.74204355	1.421369177	9.184231606	5.310486394	30.50999153	2.140529122	0.538739843	8.892089715	22.37780336	6.829268293	68	68	22	74	68	60.2	72.8	56	69.2	63.8	50	71	67.4	66.8	66.2	76.4	54.8
553	John Wall	PG	1	27	NOP	2017	82	82	37.32739286	6.475609756	13.64634146	47.45308311	2.317073171	6.170731707	37.54940711	3.658536585	4.707317073	77.72020725	0.768292683	3.268292683	4.036585366	11.18292683	1.62195122	2.170731707	0.207317073	0.829268293	0.5	18.92682927	2.329268293	3.365853659	69.20289855	0.93902439	1.719512195	54.60992908	0.890243902	2.390243902	37.24489796	25.0489159	17.11505316	136.5725955	104.2147767	14.47295752	5.185350704	19.65830823	0.308280367	60.20918035	45.21894549	34.4950849	2.338709317	9.68867769	6.062372257	45.17653796	2.870007623	0.521484287	5.159678471	20.00703529	10.63414634	73	73	37	73.4	80	62	66.8	42.2	78.2	60.2	63.8	65.6	66.8	65.6	80	80	45.2
421	Russell Westbrook	G	4	30	BOS	2018	82	82	37.21562239	7.743902439	16.08536585	48.14253222	2.768292683	7.463414634	37.09150327	5.524390244	6.658536585	82.96703297	2.195121951	5.780487805	7.975609756	11.82926829	3.036585366	1.463414634	0.317073171	1.280487805	0.926829268	23.7804878	3.048780488	4.5	67.75067751	1.682926829	3.085365854	54.54545455	0.243902439	1.036585366	23.52941176	28.68962622	21.78945955	134.2058879	110.6953676	17.07308763	2.907442366	19.98052999	0.31427447	62.53046356	46.39878696	41.39499621	6.763325183	17.37039674	12.13314564	47.99622262	1.917191326	0.788190226	7.984659193	25.39117789	8.195121951	75	75	33	69	79	75	81	63	77	66	57	62	72	51	83	83	84
902	David Davis	PG	1	23	IND	2020	82	82	37.14071069	4.804878049	12.24390244	39.24302789	2.292682927	5.963414634	38.44580777	2.073170732	2.597560976	79.81220657	0.5	2.146341463	2.646341463	5.231707317	1.951219512	1.219512195	0.219512195	0.719512195	0.5	13.97560976	1.085365854	2.134146341	50.85714286	0.634146341	1.548780488	40.94488189	0.792682927	2.597560976	30.51643192	12.43268536	1.736636055	110.2777181	109.4344938	2.951017912	3.360758672	6.311776584	0.0994784	52.1991036	48.70517928	21.21513944	1.512205408	6.318313848	3.947733333	21.58329766	1.626150121	0.567249032	7.287832963	17.74351658	8.402439024	61	70	22	51	64	59	51	54	42	54	61	71	65	65	70	54	43
116	Joel Embiid	FC	3	26	BKN	2020	82	82	36.95113472	7.207317073	15.56097561	46.31661442	2.707317073	7.097560976	38.1443299	4.658536585	5.56097561	83.77192982	2.573170732	7.292682927	9.865853659	5.804878049	2.231707317	2.182926829	1.926829268	0.93902439	1.707317073	21.7804878	1.841463415	2.756097561	66.81415929	1.646341463	3.036585366	54.21686747	1.012195122	2.670731707	37.89954338	26.55551851	18.69914956	125.2991087	101.8342364	10.72987499	6.065116119	16.79499111	0.266059876	60.47513273	45.61128527	35.73667712	7.958816168	21.81175122	15.00151281	25.45510811	2.937534034	5.033623634	6.196500163	23.94445917	6.865853659	75	77	72	81	60	54	75	57	69	66	72	67	65	72	70	65	65
116	Joel Embiid	FC	3	24	BKN	2018	82	82	36.92307751	7.914634146	16.31707317	48.50523169	3.06097561	7.463414634	41.0130719	4.719512195	5.780487805	81.64556962	2.914634146	8.024390244	10.93902439	5.365853659	2.451219512	2.256097561	1.414634146	1.048780488	1.512195122	23.6097561	1.865853659	2.768292683	67.40088106	1.87804878	3.170731707	59.23076923	1.109756098	2.914634146	38.07531381	27.83008322	20.22086755	125.4428564	103.6484283	11.27481061	5.406851438	16.68166205	0.26446537	62.59052348	45.73991031	35.42600897	8.780544316	24.34583919	16.5356367	25.2388282	3.03463197	3.583093561	6.498292986	25.30091211	1.890243902	74	78	72	81	59	54	75	56	69	65	71	66	65	71	70	65	65
531	Rudy Gobert	C	27	25	GSW	2017	82	82	36.86776015	4.890243902	10.81707317	45.20856821	1.475609756	4.365853659	33.79888268	3.012195122	4.207317073	71.5942029	2.658536585	6.817073171	9.475609756	2.792682927	2.158536585	0.829268293	1.93902439	0.87804878	2.829268293	14.26829268	1.743902439	2.792682927	62.44541485	1.390243902	2.658536585	52.29357798	0.280487805	1	28.04878049	15.03027902	5.330716842	113.4956487	107.7576331	4.000652526	3.853153669	7.853806196	0.12469838	56.31497882	40.36076663	38.8951522	8.196878184	20.54454127	14.44112696	11.32814313	1.114559391	4.841698319	8.519445514	17.35714176	4.890243902	67	70	71	74	44	63.2	74	53.6	80	47.6	51.8	51.2	55.4	69.8	62	55.4	75.8
118	Andrew Wiggins	GF	1	25	BKN	2020	82	82	36.84645015	6.87804878	14.52439024	47.35516373	2.292682927	6.073170732	37.75100402	2.865853659	3.87804878	73.89937107	0.585365854	2.743902439	3.329268293	2.792682927	2.585365854	0.719512195	0.43902439	0.841463415	1.5	18.91463415	1.853658537	2.536585366	73.07692308	0.93902439	1.987804878	47.2392638	1.792682927	3.926829268	45.65217391	13.49250315	3.598637088	107.3661768	113.073127	2.365180369	2.034895853	4.400076222	0.069902375	58.26796502	41.81360202	26.70025189	1.8156803	8.230078843	5.076697762	12.11648779	0.970988337	1.150160053	7.964415592	22.32372548	4.390243902	64	66	44	61	69	70	92	59	69	49	73	62	61	35	58	56	28
1049	Chasson Randle	FC		25	CLE	2020	82	82	36.73789301	6.987804878	14.75609756	47.3553719	3.317073171	8.097560976	40.96385542	5.329268293	5.597560976	95.20697168	1.463414634	4.780487805	6.243902439	2.268292683	0.524390244	1.109756098	1.926829268	0.963414634	2.317073171	22.62195122	2.243902439	3.426829268	65.48042705	0.963414634	1.914634146	50.31847134	0.463414634	1.317073171	35.18518519	23.67486309	15.13730997	138.4974366	108.4869019	12.97684996	3.661665823	16.63851579	0.265110985	65.68882971	54.87603306	37.9338843	4.520944229	14.42322528	9.530632223	9.942083314	1.4783134	4.800822219	1.522706026	20.82912052	4.268292683	71	74	63	53	46	73	85	39	71	86	59	87	66	61	88	38	31
194	Dion Waiters	G	4	29	GSW	2020	82	82	36.68541509	7.012195122	16.57317073	42.31052244	3	8.109756098	36.9924812	2.853658537	3.926829268	72.67080745	0.93902439	3.841463415	4.780487805	5.902439024	3.670731707	1.62195122	0.182926829	0.987804878	0.512195122	19.87804878	1.256097561	2.268292683	55.37634409	0.817073171	1.743902439	46.85314685	1.93902439	4.451219512	43.56164384	16.63012823	7.040248951	105.0833963	110.9914944	1.845795225	2.766036413	4.611831637	0.073588066	54.30871338	48.933039	23.69389257	2.897084106	11.50798835	7.265887534	28.76038336	2.208448813	0.478831874	10.02878695	26.26243557	-0.073170732	69	69	37	37	72	56	72	83	69	45	75	78	68	66	56	64	60
388	Austin Rivers	G	10	27	TOR	2019	82	82	36.64430504	6.634146341	15.47560976	42.86840032	2.756097561	7.548780488	36.51050081	3.109756098	4.012195122	77.50759878	0.463414634	2.414634146	2.87804878	3.512195122	2.109756098	0.597560976	0.207317073	0.926829268	1.451219512	19.13414634	1.695121951	2.646341463	64.05529954	0.804878049	1.768292683	45.51724138	1.37804878	3.512195122	39.23611111	13.18132435	2.907750719	109.6058106	114.9779335	3.14964592	1.471810349	4.621456269	0.073824369	55.49032368	48.7785658	25.92592593	1.448655732	7.326502058	4.431393117	15.32644799	0.803905069	0.535162844	6.118435944	22.86486971	1.426829268	64	66	37	72	66	67	73	57	80	47	68	75	61	43	58	54	24
355	Giannis Antetokounmpo	PF	15	23	CLE	2017	82	82	36.62727285	6.073170732	13.1097561	46.3255814	1.865853659	5.695121951	32.76231263	4.93902439	6.134146341	80.51689861	2.573170732	7.292682927	9.865853659	3.756097561	1.292682927	2.036585366	0.817073171	1.134146341	1.231707317	18.95121951	2.512195122	3.463414634	72.53521127	1.048780488	2.158536585	48.58757062	0.646341463	1.792682927	36.05442177	22.81230174	13.52269792	128.703797	104.3810387	10.03061592	5.028959472	15.05957539	0.24067752	59.93890397	43.44186047	46.79069767	8.142242778	22.12840811	15.28193516	15.87736072	2.726050739	2.041650257	4.088496667	20.08228207	4.62195122	71	76	56	71	80	62	67.4	47	80	54.8	59	58.4	59.6	60.8	80	52.4	80
257	Stephen Curry	G	7	30	GSW	2018	82	82	36.5951248	6.170731707	14.1097561	43.7337943	2.487804878	6.987804878	35.60209424	4.195121951	4.670731707	89.81723238	0.87804878	3.756097561	4.634146341	6.048780488	3.231707317	0.951219512	0.170731707	0.93902439	1.085365854	19.02439024	1.865853659	3	62.19512195	0.780487805	1.682926829	46.37681159	1.036585366	2.43902439	42.5	16.58740321	6.971892904	114.013464	113.5488664	5.331092154	1.84670421	7.177796364	0.114814116	58.84483071	49.52463267	33.1028522	2.622571757	11.43470813	6.986642099	27.8583933	1.276466172	0.418961938	9.996077011	22.82341014	-0.37804878	69	69	33	36	75	70	62	75	78	78	67	73	68	47	58	69	64
