pid,Name,Pos,DraftPick,Age,Team,Season,GP,GS,Min,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,BA,PF,Pts,AtRimFG,AtRimFGA,AtRimFGP,LowPostFG,LowPostFGA,LowPostFGP,MidRangeFG,MidRangeFGA,MidRangeFGP,PER,EWA,ORtg,DRtg,OWS,DWS,WS,WS/48,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,+/-,OVR,POT,HGT,STRE,SPD,JMP,ENDU,INS,DNK,FT,FG,TP,OIQ,DIQ,DRB,PSS,REB
74,Tarik Black,FC,,26,ORL,2017,82,47,21.65096009933507,3.0853658536585367,6.365853658536586,48.46743295019157,0.6097560975609756,1.951219512195122,31.25,1.5121951219512195,2.4634146341463414,61.386138613861384,1.670731707317073,4.524390243902439,6.195121951219512,0.5609756097560976,0.7804878048780488,0.7560975609756098,1.146341463414634,0.43902439024390244,1.6585365853658536,8.292682926829269,1.5731707317073171,2.158536585365854,72.88135593220339,0.7195121951219512,1.5853658536585367,45.38461538461539,0.18292682926829268,0.6707317073170732,27.272727272727273,12.88609025834205,1.2974151592499918,0,0,0,0,0,0,55.657412257726556,30.65134099616858,38.69731800766284,0,0,0,0,0,0,5.238344683080147,0,-3.1219512195121952,56,58,63,54,56,57,61,44,70,20,45,39,44,50,60,33,80
79,Mitch McGary,FC,21,25,TOR,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,47,59,50,20,53,57.8,33.2,74.6,20,56,36.2,40.4,41,53,38,62.6
88,Dewayne Dedmon,C,,28,SAC,2017,82,0,17.915592131322175,2.6219512195121952,5.804878048780488,45.168067226890756,0.7317073170731707,1.951219512195122,37.5,0.8780487804878049,1.3170731707317074,66.66666666666667,1.170731707317073,3.6951219512195124,4.865853658536586,0.7682926829268293,1.0609756097560976,1.024390243902439,1.4268292682926829,0.2804878048780488,1.4024390243902438,6.853658536585366,0.7560975609756098,1.2926829268292683,58.490566037735846,0.7560975609756098,1.451219512195122,52.10084033613445,0.3780487804878049,1.1097560975609757,34.065934065934066,13.222153850097255,1.533194025266197,103.59425122443714,99.3832942258126,0.3414920911191078,3.3956684111454827,3.7371605022645906,0.1221062709862904,53.67512224938876,33.61344537815126,22.689075630252102,7.266713471269883,22.44286981294419,14.937178905097753,6.082152033490235,2.8013785282792534,7.275481832178134,8.30913814180929,17.830541172418684,4.7439024390243905,59,59,68,80,38,68,66.8,51.2,59.6,38,57.8,52.4,48.2,63.2,44,44.6,56.6
95,P.J. Hairston,SG,26,25,BKN,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,53,41,53,57.2,51.2,54.8,44,53,64.4,54.8,59,44,42.8,44,28.4,39.8
98,Adreian Payne,PF,15,26,TOR,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,51,56,54.2,53,48.8,44.6,63.2,57.2,59,56,33.2,41,41,38,29,56.6
99,K.J. McDaniels,SG,32,24,ATL,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,56,44,60.2,49.4,62,68,44.6,63.2,60.2,50,45.8,41,46.4,41,32,49.4
105,James Young,G,17,22,ORL,2017,26,0,4.978939388340754,0.5384615384615384,1.2307692307692308,43.75,0.38461538461538464,0.5384615384615384,71.42857142857143,0.3076923076923077,0.38461538461538464,80,0.07692307692307693,0.34615384615384615,0.4230769230769231,0.07692307692307693,0.3076923076923077,0,0.07692307692307693,0.15384615384615385,0.5,1.7692307692307692,0.11538461538461539,0.23076923076923078,50,0.038461538461538464,0.19230769230769232,20,0,0.2692307692307692,0,5.12430293398781,-0.28985477509646523,103.9273476208972,119.60615217455481,0.027106556380402307,-0.009505902524209763,0.017600653856192545,0.006526192081695727,63.18681318681319,43.75,31.25,1.6637157432908294,7.739864406763379,4.651281773585104,2.3106919183953143,0,1.4120224524945761,10.989010989010989,14.770607378224808,-2.576923076923077,48,61,48,45.8,57.8,57.8,53.6,38,52.4,59,51.8,56.6,42.2,35.6,41.6,33.2,37.4
114,Dante Exum,PG,5,22,ATL,2017,32,2,17.934418701211428,2.25,6.1875,36.36363636363637,0.1875,1.15625,16.216216216216218,1.71875,2.21875,77.46478873239437,0.5625,2.125,2.6875,2.3125,1.1875,0.59375,0.03125,0.40625,0.90625,6.40625,1.09375,2.03125,53.84615384615385,0.40625,1,40.625,0.5625,2,28.125,12.09976647525519,0.25120697238010986,92.35311647701732,110.3508171006571,-0.2265489293208139,0.11712338162066072,-0.1094255477001532,-0.009152140600974294,44.71296457860757,18.68686868686869,35.85858585858586,3.299136131644176,13.298532873447954,8.136758304475954,20.42825527583748,1.6431166594868052,0.1250060633369211,8.2882568487175,20.325347703546612,-3.625,57,67,44,50,66.8,63.8,65,45.8,56,62,50,55.4,51.2,41,54.2,50,36.8
126,Shelvin Mack,G,34,27,BKN,2017,83,0,20.422114077788578,3.3132530120481927,7.674698795180723,43.17111459968603,1.2891566265060241,3.253012048192771,39.629629629629626,1.216867469879518,1.5180722891566265,80.15873015873017,0.3373493975903614,1.5060240963855422,1.8433734939759037,4.144578313253012,1.6024096385542168,0.43373493975903615,0.12048192771084337,0.6265060240963856,0.8795180722891566,9.132530120481928,0.9518072289156626,1.6385542168674698,58.088235294117645,0.43373493975903615,0.891566265060241,48.648648648648646,0.6385542168674698,1.891566265060241,33.75796178343949,11.787534077092637,0.6999630091161197,110.05796028416141,118.75222220715938,1.9206338874606605,0.046225949465733746,1.9668598369263943,0.05569752015775736,54.73398417191381,42.3861852433281,19.78021978021978,1.8189634714227567,8.216797760690614,4.9989999921001615,32.07422310442775,1.033117207309508,0.5459086861622485,9.603720177921552,20.960501980016197,-2.9156626506024095,58,59,33,32,68.6,46.4,59,45.8,58.4,55.4,60.2,64.4,59,34.4,60.2,66.2,35.6
132,Lou Williams,GF,45,31,UTA,2017,82,82,32.569328624868,6.146341463414634,13.914634146341463,44.171779141104295,2.4634146341463414,6.890243902439025,35.75221238938053,4.365853658536586,5.036585365853658,86.68280871670702,0.4146341463414634,2.2439024390243905,2.658536585365854,5.426829268292683,2.475609756097561,0.9512195121951219,0.25609756097560976,1.1585365853658536,1.6219512195121952,19.121951219512194,1.853658536585366,2.792682926829268,66.37554585152839,1.2926829268292683,2.6951219512195124,47.963800904977376,0.5365853658536586,1.5365853658536586,34.92063492063492,15.05882964587193,4.845849835724524,117.43805308314721,114.9499444480642,6.29060458015664,1.2703640136495655,7.560968593806206,0.13589266411894582,59.271803556308214,49.51796669588081,36.19631901840491,1.4435575264342801,7.703721728588321,4.595522067652944,26.723996377480233,1.4310294231605845,0.7251225824602863,7.6735817104149024,24.70029546125284,2.3658536585365852,67,67,44,56,59,44,65,71,71,72,61,69,71,47,80,62,20
133,Kyle Korver,SG,52,36,DET,2017,82,0,18.94697313812279,3.926829268292683,8.707317073170731,45.09803921568628,1.1219512195121952,2.682926829268293,41.81818181818182,1.7073170731707317,1.975609756097561,86.41975308641975,0.5,2.0365853658536586,2.5365853658536586,1.0731707317073171,0.7439024390243902,0.4024390243902439,0.18292682926829268,0.6097560975609756,1.1219512195121952,10.682926829268293,1.2195121951219512,1.853658536585366,65.78947368421052,0.4146341463414634,0.9146341463414634,45.333333333333336,1.170731707317073,3.2560975609756095,35.95505617977528,20.9447840549969,6.458729361086011,110.93771519058824,105.09656149570469,3.20703996768992,1.4265859590936136,4.633625926783534,0.14315565744422143,55.77628361858191,30.81232492997199,22.689075630252102,2.916921553029446,11.505012629308077,7.28002596786461,9.038376254131745,1.0467940703876844,0.6878063431956614,3.8839649551752244,23.46776941751014,1.8658536585365855,57,57,48,44,56,62,65,50,66.2,78.8,68,74.6,53,32.6,36.2,51.2,21.2
138,Kelly Olynyk,C,13,26,IND,2017,82,31,26.670266284025143,3.658536585365854,8.597560975609756,42.5531914893617,1.1219512195121952,3.207317073170732,34.98098859315589,1.5731707317073171,1.8780487804878048,83.76623376623377,1.329268292682927,4.121951219512195,5.451219512195122,1.048780487804878,1.9390243902439024,1.1829268292682926,1.0853658536585367,0.6951219512195121,1.6585365853658536,10.012195121951219,1.0731707317073171,1.9268292682926829,55.69620253164557,1.146341463414634,2.426829268292683,47.23618090452261,0.3170731707317073,1.0365853658536586,30.58823529411765,9.833633913336067,-0.6670700033411409,0,0,0,0,0,0,53.12127956933589,37.304964539007095,21.843971631205672,0,0,0,0,0,0,10.287799575547389,0,-6.060975609756097,59,61,67,59,47,59,68,56,53,66,53,56,50,58,47,42,51
144,Brandon Bass,SF,33,32,HOU,2017,54,0,12.492855149739126,1.5185185185185186,2.7037037037037037,56.16438356164384,0,0,0,1.2037037037037037,1.3703703703703705,87.83783783783784,0.6666666666666666,2.3703703703703702,3.037037037037037,0.8518518518518519,0.7777777777777778,0.42592592592592593,0.25925925925925924,0.2222222222222222,1.1481481481481481,4.2407407407407405,0.9259259259259259,1.462962962962963,63.29113924050633,0.5185185185185185,1,51.851851851851855,0.07407407407407407,0.24074074074074073,30.76923076923077,18.268933059728862,2.085983041072025,114.93623757211037,104.86553971139749,1.2065758580369574,0.6276210486959052,1.8341969067328625,0.1305063759154573,64.12410394265233,0,50.68493150684932,5.745535302643512,21.50745107516915,13.423741082650249,10.804478363706636,1.7076357355593126,1.4981370269281629,11.760752688172042,14.351692688266125,-1.1296296296296295,57,57,52,63.2,63.2,70.4,59,50,60.8,62,41,32,46.4,53,61.4,41,66.2
145,Kris Humphries,PF,14,32,UTA,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,56,68,56,47,60.8,20,65.6,54.2,63.8,58.4,44.6,48.2,68,32,80
151,Mirza Teletovic,F,,32,PHX,2017,9,0,23.49283961941953,4.555555555555555,9.88888888888889,46.06741573033708,0.8888888888888888,3.2222222222222223,27.586206896551722,1.4444444444444444,2,72.22222222222223,0.3333333333333333,4.111111111111111,4.444444444444445,0.5555555555555556,0.8888888888888888,1.1111111111111112,0.6666666666666666,0.7777777777777778,1.1111111111111112,11.444444444444445,1.7777777777777777,2.3333333333333335,76.19047619047619,1.1111111111111112,1.4444444444444444,76.92307692307692,0.7777777777777778,2.888888888888889,26.923076923076923,16.39833423763814,0.4542884792484329,100.85574831345394,93.72845484434147,0.13036189467790624,0.49278407221645293,0.6231459668943592,0.14146630252490663,53.13660751134957,32.58426966292135,20.224719101123597,1.5757139391532868,18.52879961293567,10.254332452206253,4.018364063499579,2.318098216213164,2.1099921594858126,4.127115146512588,21.43271333297659,5,60,60,56,56.6,60.8,56.6,68,51.8,47.6,50,66.2,72.8,54.8,42.8,55.4,38,45.8
155,Deron Williams,GF,3,33,PHX,2017,144,0,12.265109342527781,1.9375,4.75,40.78947368421053,0.6388888888888888,1.8541666666666667,34.45692883895131,0.875,1.0486111111111112,83.44370860927152,0.2152777777777778,0.7013888888888888,0.9166666666666666,2.388888888888889,0.875,0.2569444444444444,0.05555555555555555,0.3263888888888889,0.6319444444444444,5.388888888888889,0.375,0.5972222222222222,62.7906976744186,0.4444444444444444,0.9444444444444444,47.05882352941177,0.4791666666666667,1.3541666666666667,35.38461538461539,10.742456981616277,0.17043647371746684,108.19451118288575,113.82118902612629,1.5967328047268492,1.07521706976746,2.671949874494309,0.07261655263655488,51.70300090613507,39.03508771929825,22.076023391812864,2.059161182652023,6.320778528571633,4.253438130138971,30.46689500766041,1.029347698726847,0.42357686786670873,8.395074889398218,21.531430096414724,-1.1180555555555556,57,57,36,38,68,44,56.6,62,39.8,66.8,59,62.6,61.4,31.4,53,68,32
158,Joe Johnson,GF,10,36,SAS,2017,55,55,31.96643083195779,5.218181818181818,13.090909090909092,39.861111111111114,0.9454545454545454,3.109090909090909,30.4093567251462,3.018181818181818,3.4909090909090907,86.45833333333333,1.1818181818181819,3.672727272727273,4.8545454545454545,1.5818181818181818,1.8727272727272728,1,0.14545454545454545,0.8181818181818182,0.5272727272727272,14.4,0.8727272727272727,1.509090909090909,57.83132530120482,2.036363636363636,4.0181818181818185,50.678733031674206,1.3636363636363635,4.454545454545454,30.612244897959183,15.810195143443167,3.7158763051299823,96.0464297879933,108.70167695832498,0.05926029740724223,0.8232116705215665,0.8824719679288088,0.024092691419863782,49.22434367541766,23.75,26.666666666666668,4.019341828138529,12.518504726205048,8.26422890385057,8.547032707923593,1.551114952113226,0.32539372448394777,6.401650755767701,22.38664809642268,-4.472727272727273,55,55,50,56,80,50,65.6,80,26,63.8,63.8,58.4,53.6,23,26.6,50,36.8
160,Jason Terry,G,10,40,BOS,2017,67,0,9.342880267210655,1.0895522388059702,3.2238805970149254,33.7962962962963,0.23880597014925373,0.7014925373134329,34.04255319148936,0.6417910447761194,0.7761194029850746,82.6923076923077,0.16417910447761194,0.4925373134328358,0.6567164179104478,0.8955223880597015,0.40298507462686567,0.3582089552238806,0,0.208955223880597,0.16417910447761194,3.0597014925373136,0.19402985074626866,0.373134328358209,52,0.1044776119402985,0.2537313432835821,41.1764705882353,0.5522388059701493,1.8955223880597014,29.133858267716537,11.050694808705076,0.07491614919208904,90.83182055731518,106.1035123387379,-0.34875204043602376,0.4961007153806442,0.14734867494462045,0.01129878868099715,42.9085733422639,21.75925925925926,24.074074074074073,1.9065617643311676,5.581565712534845,3.7665209868943275,14.284455778351447,1.8717483921693772,0,5.651373074346952,18.28456235596383,0.582089552238806,55,55,30,29.6,63.2,51.2,54.8,48.8,50,69.2,61.4,64.4,56,41.6,57.8,53.6,27.8
170,Anthony Tolliver,F,,32,PHI,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,52,56,68,60.2,65,50,39.8,53.6,58.4,64.4,47.6,21.8,27.2,47.6,20
172,Ramon Sessions,PG,56,31,CLE,2017,82,27,20.551211990406337,2.3658536585365852,5.987804878048781,39.5112016293279,0.4268292682926829,1.0853658536585367,39.325842696629216,1.6341463414634145,1.8414634146341464,88.74172185430463,0.7560975609756098,1.829268292682927,2.5853658536585367,3.2439024390243905,1.2073170731707317,0.6463414634146342,0.07317073170731707,0.3170731707317073,0.5,6.7926829268292686,0.9024390243902439,1.4390243902439024,62.71186440677966,0.34146341463414637,1.0365853658536586,32.94117647058823,0.6951219512195121,2.426829268292683,28.64321608040201,16.512503078705166,3.697379816197202,104.81183180314883,104.32465972422436,1.6624549010975669,1.7097414769686317,3.3721963780661985,0.09605120186938017,49.960533869115956,18.126272912423627,30.75356415478615,3.916610811755595,9.282597306711462,6.627219415476785,22.90957175360926,1.5327954175216625,0.2507877406403046,8.879879448909298,16.53719432451491,-0.3780487804878049,60,60,57,65,74,59,63.2,39.8,22.4,52.4,53.6,55.4,56.6,27.8,59.6,72.2,20
181,Tony Snell,SF,20,26,CLE,2017,82,36,20.272457656189648,3.292682926829268,7.609756097560975,43.26923076923077,1.2073170731707317,3.3048780487804876,36.53136531365314,1.2560975609756098,1.6219512195121952,77.44360902255639,0.5975609756097561,2.426829268292683,3.024390243902439,0.9634146341463414,1.3414634146341464,0.5365853658536586,0.3902439024390244,0.5975609756097561,1.475609756097561,9.048780487804878,0.975609756097561,1.6951219512195121,57.55395683453237,0.6707317073170732,1.3170731707317074,50.925925925925924,0.43902439024390244,1.2926829268292683,33.9622641509434,9.063613459161653,-0.9503542275898195,0,0,0,0,0,0,54.35738146867491,43.42948717948718,21.314102564102566,0,0,0,0,0,0,8.058371915841294,0,-3.3048780487804876,58,60,50,50,56,56,68,54,56,59,59,66,54,44,44,51,30
182,Jimmy Butler,SF,30,28,LAC,2017,85,85,28.307606336743753,5.988235294117647,12.294117647058824,48.708133971291865,2.4235294117647057,5.1647058823529415,46.924829157175395,3.0823529411764707,3.6705882352941175,83.97435897435898,0.788235294117647,3.011764705882353,3.8,3.3176470588235296,2.176470588235294,1.3058823529411765,0.6941176470588235,0.9176470588235294,1.388235294117647,17.48235294117647,1.5647058823529412,2.376470588235294,65.84158415841584,0.7764705882352941,1.8823529411764706,41.25,1.223529411764706,2.8705882352941177,42.622950819672134,17.354130852153027,6.5639973035536805,118.78372283121404,109.4596225735223,5.921495620079631,2.7024328260465578,8.62392844612619,0.17203796974514932,62.84467300470278,42.00956937799043,29.85645933014354,3.206853787335826,11.656921966594794,7.537227806540059,18.75053102150073,2.2670550844596917,2.3035858821110016,7.823865750921947,24.594447469497368,4.905882352941177,68,69,48,60.8,71.6,67.4,73.4,65,70.4,64.4,68.6,60.8,63.8,56,73.4,56.6,29
184,Joakim Noah,FC,9,32,IND,2017,6,0,4.670500038759336,0.6666666666666666,0.8333333333333334,80,0,0,0,0.6666666666666666,1.1666666666666667,57.142857142857146,0.16666666666666666,0.8333333333333334,1,0.3333333333333333,0.8333333333333334,0,0.3333333333333333,0,0.3333333333333333,2,0.3333333333333333,0.5,66.66666666666667,0.16666666666666666,0.16666666666666666,100,0.16666666666666666,0.16666666666666666,100,15.5760794765974,0.050481323870748634,91.83564557696387,102.51525203500108,-0.013770378969621268,0.03408805636951685,0.020317677399895585,0.0348017167006259,74.25742574257426,0,140,3.869573809844579,18.95461967830373,11.489535377895814,10.79307698567435,0,5.103743139892302,30.94059405940594,19.90589753903359,-2.8333333333333335,56,56,63,74,51.2,66.8,66.2,46.4,55.4,20,38,26,46.4,50,44,68.6,77
185,Kirk Hinrich,PG,7,36,DET,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,37,53,63.2,53,56,48.8,50,54.8,64.4,60.8,55.4,44,50.6,60.2,35
187,Mike Dunleavy,SF,3,37,POR,2017,32,0,8.689923239473798,1.375,2.78125,49.438202247191015,0.4375,0.90625,48.275862068965516,0.25,0.3125,80,0.40625,1.3125,1.71875,0.65625,0.34375,0.21875,0.15625,0.09375,0.5625,3.4375,0.28125,0.46875,60,0.40625,0.5625,72.22222222222223,0.25,0.84375,29.62962962962963,18.19794965872925,0.8519908188426278,115.4555646907103,96.64094859723801,0.5476449208195976,0.5387540298985722,1.08639895071817,0.18752736717797894,58.8865096359743,32.58426966292135,11.235955056179776,5.162711127193567,15.067200731027276,10.366466584362673,10.535935404527818,1.2225252577160202,1.285930366320803,5.8886509635974305,16.01676554488478,4.21875,51,51,47,47,56,50,55.4,38.6,60.8,63.2,51.8,65.6,46.4,32.6,27.8,52.4,33.8
190,Anthony Bennett,PF,1,24,CHI,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,57,48,62,53,53,50,53.6,56,55.4,54.8,48.8,42.2,42.8,39.8,26,60.2
191,Sergey Karasev,SF,19,24,UTA,2017,47,0,16.19560495037334,2,4.787234042553192,41.77777777777778,0.8936170212765957,2.2127659574468086,40.38461538461539,0.7872340425531915,0.9787234042553191,80.43478260869566,0.3617021276595745,1.851063829787234,2.2127659574468086,0.7872340425531915,0.9574468085106383,0.2978723404255319,0.10638297872340426,0.3404255319148936,0.7872340425531915,5.680851063829787,0.48936170212765956,1,48.93617021276596,0.3191489361702128,0.6382978723404256,50,0.2978723404255319,0.9361702127659575,31.818181818181817,7.032753356271849,-1.0504459202565026,100.17565486689841,114.77131361225372,-0.08407407153342394,0.37811178087268144,0.2940377093392575,0.01854168657081491,54.43647039634644,46.22222222222222,20.444444444444443,2.532396622768589,12.779964354331641,7.692000920769161,7.057665820671486,0.9011760105843436,0.605744899662833,9.174686021856141,16.485882506065018,-1.2765957446808511,54,59,48,38,56,50.6,47,39.2,41,66.8,56,63.2,50,38.6,50.6,45.8,36.8
196,Kyrie Irving,SG,1,25,GSW,2017,155,119,23.285559264687695,4.696774193548387,11.6,40.48943270300334,1.3096774193548386,3.9741935483870967,32.95454545454545,2.4838709677419355,2.832258064516129,87.6993166287016,0.5612903225806452,1.7741935483870968,2.335483870967742,2.8129032258064517,1.6129032258064515,0.7935483870967742,0.08387096774193549,0.7612903225806451,0.8516129032258064,13.187096774193549,0.9161290322580645,1.4193548387096775,64.54545454545455,1.1419354838709677,2.3806451612903228,47.96747967479675,1.3290322580645162,3.825806451612903,34.73861720067454,12.199287761471309,2.4410643625919572,106.00369181065628,115.60206253130774,2.588859775001578,1.4392515075912358,4.028111282592814,0.05357033055070934,51.326864742160346,34.260289210233594,24.416017797552836,2.7841753777933627,8.529116770287725,5.701638070863498,19.300249881648867,1.6704881928434303,0.3367737544621376,6.277747644589083,26.783631231041575,0.18064516129032257,69,72,46,80,80,38,62.6,66.2,80,73.4,66.8,69.8,68.6,39.8,76.4,60.8,20
