pid,Name,Pos,DraftPick,Age,Team,Season,GP,GS,Min,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,BA,PF,Pts,AtRimFG,AtRimFGA,AtRimFGP,LowPostFG,LowPostFGA,LowPostFGP,MidRangeFG,MidRangeFGA,MidRangeFGP,PER,EWA,ORtg,DRtg,OWS,DWS,WS,WS/48,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,+/-,OVR,POT,HGT,STRE,SPD,JMP,ENDU,INS,DNK,FT,FG,TP,OIQ,DIQ,DRB,PSS,REB
151,Mirza Teletovic,F,,32,PHX,2017,9,0,23.49283961941953,4.555555555555555,9.88888888888889,46.06741573033708,0.8888888888888888,3.2222222222222223,27.586206896551722,1.4444444444444444,2,72.22222222222223,0.3333333333333333,4.111111111111111,4.444444444444445,0.5555555555555556,0.8888888888888888,1.1111111111111112,0.6666666666666666,0.7777777777777778,1.1111111111111112,11.444444444444445,1.7777777777777777,2.3333333333333335,76.19047619047619,1.1111111111111112,1.4444444444444444,76.92307692307692,0.7777777777777778,2.888888888888889,26.923076923076923,16.39833423763814,0.4542884792484329,100.85574831345394,93.72845484434147,0.13036189467790624,0.49278407221645293,0.6231459668943592,0.14146630252490663,53.13660751134957,32.58426966292135,20.224719101123597,1.5757139391532868,18.52879961293567,10.254332452206253,4.018364063499579,2.318098216213164,2.1099921594858126,4.127115146512588,21.43271333297659,5,60,60,56,56.6,60.8,56.6,68,51.8,47.6,50,66.2,72.8,54.8,42.8,55.4,38,45.8
158,Joe Johnson,GF,10,36,SAS,2017,55,55,31.96643083195779,5.218181818181818,13.090909090909092,39.861111111111114,0.9454545454545454,3.109090909090909,30.4093567251462,3.018181818181818,3.4909090909090907,86.45833333333333,1.1818181818181819,3.672727272727273,4.8545454545454545,1.5818181818181818,1.8727272727272728,1,0.14545454545454545,0.8181818181818182,0.5272727272727272,14.4,0.8727272727272727,1.509090909090909,57.83132530120482,2.036363636363636,4.0181818181818185,50.678733031674206,1.3636363636363635,4.454545454545454,30.612244897959183,15.810195143443167,3.7158763051299823,96.0464297879933,108.70167695832498,0.05926029740724223,0.8232116705215665,0.8824719679288088,0.024092691419863782,49.22434367541766,23.75,26.666666666666668,4.019341828138529,12.518504726205048,8.26422890385057,8.547032707923593,1.551114952113226,0.32539372448394777,6.401650755767701,22.38664809642268,-4.472727272727273,55,55,50,56,80,50,65.6,80,26,63.8,63.8,58.4,53.6,23,26.6,50,36.8
160,Jason Terry,G,10,40,BOS,2017,67,0,9.342880267210655,1.0895522388059702,3.2238805970149254,33.7962962962963,0.23880597014925373,0.7014925373134329,34.04255319148936,0.6417910447761194,0.7761194029850746,82.6923076923077,0.16417910447761194,0.4925373134328358,0.6567164179104478,0.8955223880597015,0.40298507462686567,0.3582089552238806,0,0.208955223880597,0.16417910447761194,3.0597014925373136,0.19402985074626866,0.373134328358209,52,0.1044776119402985,0.2537313432835821,41.1764705882353,0.5522388059701493,1.8955223880597014,29.133858267716537,11.050694808705076,0.07491614919208904,90.83182055731518,106.1035123387379,-0.34875204043602376,0.4961007153806442,0.14734867494462045,0.01129878868099715,42.9085733422639,21.75925925925926,24.074074074074073,1.9065617643311676,5.581565712534845,3.7665209868943275,14.284455778351447,1.8717483921693772,0,5.651373074346952,18.28456235596383,0.582089552238806,55,55,30,29.6,63.2,51.2,54.8,48.8,50,69.2,61.4,64.4,56,41.6,57.8,53.6,27.8
170,Anthony Tolliver,F,,32,PHI,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,52,56,68,60.2,65,50,39.8,53.6,58.4,64.4,47.6,21.8,27.2,47.6,20
172,Ramon Sessions,PG,56,31,CLE,2017,82,27,20.551211990406337,2.3658536585365852,5.987804878048781,39.5112016293279,0.4268292682926829,1.0853658536585367,39.325842696629216,1.6341463414634145,1.8414634146341464,88.74172185430463,0.7560975609756098,1.829268292682927,2.5853658536585367,3.2439024390243905,1.2073170731707317,0.6463414634146342,0.07317073170731707,0.3170731707317073,0.5,6.7926829268292686,0.9024390243902439,1.4390243902439024,62.71186440677966,0.34146341463414637,1.0365853658536586,32.94117647058823,0.6951219512195121,2.426829268292683,28.64321608040201,16.512503078705166,3.697379816197202,104.81183180314883,104.32465972422436,1.6624549010975669,1.7097414769686317,3.3721963780661985,0.09605120186938017,49.960533869115956,18.126272912423627,30.75356415478615,3.916610811755595,9.282597306711462,6.627219415476785,22.90957175360926,1.5327954175216625,0.2507877406403046,8.879879448909298,16.53719432451491,-0.3780487804878049,60,60,57,65,74,59,63.2,39.8,22.4,52.4,53.6,55.4,56.6,27.8,59.6,72.2,20
184,Joakim Noah,FC,9,32,IND,2017,6,0,4.670500038759336,0.6666666666666666,0.8333333333333334,80,0,0,0,0.6666666666666666,1.1666666666666667,57.142857142857146,0.16666666666666666,0.8333333333333334,1,0.3333333333333333,0.8333333333333334,0,0.3333333333333333,0,0.3333333333333333,2,0.3333333333333333,0.5,66.66666666666667,0.16666666666666666,0.16666666666666666,100,0.16666666666666666,0.16666666666666666,100,15.5760794765974,0.050481323870748634,91.83564557696387,102.51525203500108,-0.013770378969621268,0.03408805636951685,0.020317677399895585,0.0348017167006259,74.25742574257426,0,140,3.869573809844579,18.95461967830373,11.489535377895814,10.79307698567435,0,5.103743139892302,30.94059405940594,19.90589753903359,-2.8333333333333335,56,56,63,74,51.2,66.8,66.2,46.4,55.4,20,38,26,46.4,50,44,68.6,77
185,Kirk Hinrich,PG,7,36,DET,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,37,53,63.2,53,56,48.8,50,54.8,64.4,60.8,55.4,44,50.6,60.2,35
187,Mike Dunleavy,SF,3,37,POR,2017,32,0,8.689923239473798,1.375,2.78125,49.438202247191015,0.4375,0.90625,48.275862068965516,0.25,0.3125,80,0.40625,1.3125,1.71875,0.65625,0.34375,0.21875,0.15625,0.09375,0.5625,3.4375,0.28125,0.46875,60,0.40625,0.5625,72.22222222222223,0.25,0.84375,29.62962962962963,18.19794965872925,0.8519908188426278,115.4555646907103,96.64094859723801,0.5476449208195976,0.5387540298985722,1.08639895071817,0.18752736717797894,58.8865096359743,32.58426966292135,11.235955056179776,5.162711127193567,15.067200731027276,10.366466584362673,10.535935404527818,1.2225252577160202,1.285930366320803,5.8886509635974305,16.01676554488478,4.21875,51,51,47,47,56,50,55.4,38.6,60.8,63.2,51.8,65.6,46.4,32.6,27.8,52.4,33.8
190,Anthony Bennett,PF,1,24,CHI,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,57,48,62,53,53,50,53.6,56,55.4,54.8,48.8,42.2,42.8,39.8,26,60.2
200,Jarrett Jack,PG,22,34,SAS,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,33,35,59,48.8,62,64.4,46.4,75.8,68,59,61.4,44.6,50,71.6,50
211,Brandan Wright,FC,8,30,MIL,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,59,68,57.2,65,69.8,61.4,63.8,60.2,41,26,36.8,57.2,34.4,26,63.8
212,Monta Ellis,SG,40,32,DAL,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,33,48.2,63.2,62,64.4,48.2,64.4,60.8,59,53,54.2,58.4,67.4,48.2,42.2
213,Jose Calderon,SG,,36,NOP,2017,8,1,8.419359451958773,1.375,3.75,36.666666666666664,0.5,1.625,30.76923076923077,0.25,0.25,100,0.125,0.25,0.375,0.5,0.5,0.25,0,0.625,0,3.5,0,0.125,0,0,0.375,0,0.875,1.625,53.84615384615385,10.698300011142175,0.0053160089890814735,88.10911684619212,99.67200352244055,-0.06703555716761027,0.10745168671979523,0.04041612955218496,0.028802283439352698,45.336787564766844,43.333333333333336,6.666666666666667,1.6096556606746986,3.0787152468048036,2.3605829719819242,9.20208573409521,1.466001269898967,0,6.476683937823834,22.21903819515658,-4.125,53,53,33,57.8,60.8,20,48.2,50,62,75.8,64.4,71,56,23,29.6,72.8,23
217,Dirk Nowitzki,FC,9,39,CLE,2017,82,82,35.3981437528614,6.878048780487805,15.597560975609756,44.09695074276779,1.3414634146341464,4.073170731707317,32.93413173652694,3.0365853658536586,3.5,86.7595818815331,1.9146341463414633,6.695121951219512,8.609756097560975,3.292682926829268,2.3536585365853657,1.1097560975609757,0.7073170731707317,0.8536585365853658,2.8292682926829267,18.134146341463413,1.5731707317073171,2.3902439024390243,65.81632653061224,1.1951219512195121,2.3658536585365852,50.51546391752577,2.768292682926829,6.7682926829268295,40.9009009009009,20.755952604093935,11.21311914592258,104.53250055612122,100.05777491652462,3.6323472514958204,4.490845583651498,8.123192835147318,0.13433019939059784,52.907605601730616,26.11415168100078,22.439405785770134,5.758048675681426,19.72457009716381,12.813186284528093,15.253806850316643,1.5279412881422787,1.4074727542762966,6.866958897870887,23.376345011418547,3.0609756097560976,63,63,68,52.4,44,50,66.8,56.6,51.2,74,80,64.4,59,42.8,52.4,62,48.2
224,J.J. Hickson,FC,19,29,MIL,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,56,70.4,50,51.2,66.2,56,70.4,20,44,32,44.6,43.4,50,39.8,54.8
227,James McAdoo,PF,,24,ATL,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,55,56,42.8,51.2,53.6,56,47,69.2,20,53,26,39.8,47,39.2,46.4,66.8
229,Danilo Gallinari,F,6,29,BKN,2017,20,20,20.600112242745617,3.25,7.7,42.20779220779221,0.8,2.45,32.6530612244898,1.95,2.05,95.1219512195122,1.1,3.45,4.55,1.6,0.85,0.75,0.75,0.55,1.8,9.25,0.9,1.55,58.064516129032256,0.7,1.45,48.275862068965516,0.85,2.25,37.77777777777778,20.638868766442187,1.5805912714969474,111.1034778927712,98.39709934917,0.7761041008187686,0.7130182051824403,1.4891223060012089,0.17348903211250502,53.766565914903516,31.818181818181817,26.623376623376622,6.078160696633824,17.824897596411095,12.148711985615856,11.966664691663508,1.7798424002561917,2.6099308428862797,4.940711462450593,19.71391446596173,1.35,61,61,59,57.8,54.2,56.6,66.2,52.4,59.6,71,62,65.6,54.2,50.6,51.2,48.2,44.6
259,Andrew Bogut,C,1,33,NOP,2017,47,0,6.313419834133934,0.5531914893617021,1.5319148936170213,36.111111111111114,0.19148936170212766,0.48936170212765956,39.130434782608695,0.0851063829787234,0.23404255319148937,36.36363636363637,0.46808510638297873,1.3191489361702127,1.7872340425531914,0.1276595744680851,0.3404255319148936,0.2553191489361702,0.2978723404255319,0.0851063829787234,0.6382978723404256,1.3829787234042554,0.1702127659574468,0.46808510638297873,36.36363636363637,0.10638297872340426,0.3404255319148936,31.25,0.0851063829787234,0.23404255319148937,36.36363636363637,6.168290018630636,-0.5233928548015178,85.76612170136498,107.00495208256243,-0.3821134839171724,0.43114030606420406,0.049026822147031635,0.007930717002502165,42.295679333680376,31.944444444444443,15.277777777777779,8.191500802029376,24.119709862757688,15.981058993309487,2.7711118937626518,1.9983590410810752,4.427133842551331,10.41124414367517,13.543578600695463,-0.23404255319148937,53,53,68,44,20,38,61,39,71,20,48,48,44,75,28,58,80
260,David Lee,PF,30,34,PHI,2017,3,0,12.404226229936398,2.6666666666666665,4,66.66666666666667,0,0,0,2.3333333333333335,2.3333333333333335,100,1.3333333333333333,3.3333333333333335,4.666666666666667,1,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,7.666666666666667,1.3333333333333333,2,66.66666666666667,0.3333333333333333,0.6666666666666666,50,1,1.3333333333333333,75,34.614185094389505,0.34234457436588805,146.1279818437957,104.06214212732563,0.2364533842634265,0.04423282758278674,0.28068621184621323,0.3620523607269326,76.25994694960212,0,58.333333333333336,12.284599583744678,34.5504363292819,22.762640405173958,12.892697072928959,2.668115839408357,1.9743106473875371,6.63129973474801,20.02108405442357,9.666666666666666,54,54,56,38,62,51.2,63.2,44,71.6,48.8,54.8,30.2,43.4,36.8,47,52.4,80
265,Jordan Crawford,SF,27,29,MIL,2017,52,52,21.96998198094744,2.3846153846153846,5.711538461538462,41.75084175084175,0.4423076923076923,1.4423076923076923,30.666666666666668,1.1730769230769231,1.7307692307692308,67.77777777777777,0.5769230769230769,2,2.576923076923077,3.0961538461538463,1.3269230769230769,0.6153846153846154,0.1346153846153846,0.3076923076923077,0.8653846153846154,6.384615384615385,0.6730769230769231,0.9038461538461539,74.46808510638297,0.5576923076923077,1.1538461538461537,48.333333333333336,0.7115384615384616,2.2115384615384617,32.17391304347826,13.241040711472285,1.2463570077948865,98.53261150242503,119.15177617950215,0.3188180879347593,-0.9552547170837133,-0.636436629148954,-0.02674012049157496,49.3166963755199,25.252525252525253,30.303030303030305,2.858815148393639,10.598589139017598,6.5988772409364085,21.6929061163774,1.3605387917033085,0.42618176173840927,10.249554367201425,15.408305418862641,-8.807692307692308,56,56,37,65,65,65,64.4,50,39.8,66.8,58.4,62,55.4,24.8,41.6,67.4,20
274,Omer Asik,C,36,31,MIA,2017,39,0,11.888190059609194,1.2307692307692308,2.282051282051282,53.93258426966292,0,0,0,0.6923076923076923,1.3333333333333333,51.92307692307692,0.7948717948717948,2.3846153846153846,3.1794871794871793,0.15384615384615385,0.358974358974359,0.358974358974359,0.6153846153846154,0.1282051282051282,1.5384615384615385,3.1538461538461537,0.6153846153846154,1.1025641025641026,55.81395348837209,0.5384615384615384,0.9487179487179487,56.75675675675676,0.07692307692307693,0.23076923076923078,33.333333333333336,13.754177054442671,0.5820500680159356,109.54186828782142,100.61212627468346,0.46571722896591367,0.6852408959936991,1.1509581249596128,0.11915723411228053,54.96961029674652,0,58.42696629213483,7.517955655679309,22.09988921427675,14.883046920731983,1.8640704144845086,1.4884619549177482,3.7904749988356863,6.256703611011798,11.66423548370525,0,50,50,67,79.4,48.8,69.2,60.8,47,72.8,20,38,38,36.8,51.2,32,29,53
275,Aaron Brooks,G,26,32,CHI,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,22,63.2,55.4,60.2,62.6,51.8,45.2,63.8,56,64.4,57.8,54.8,44,70.4,56.6
281,Solomon Hill,GF,23,26,SAC,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,56,48,59,50.6,47,65.6,32,78.2,64.4,56,63.2,47,32.6,47.6,45.2,20
293,Luis Scola,PF,57,37,CHA,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,56,70.4,40.4,51.2,66.2,53,68,50,62,53,49.4,37.4,52.4,39.8,66.2
305,J.J. Redick,SG,11,33,NYK,2017,82,82,25.290557279404368,4.7439024390243905,11.646341463414634,40.73298429319372,1.9024390243902438,5.439024390243903,34.97757847533632,2.292682926829268,2.4146341463414633,94.94949494949495,0.2926829268292683,1.5609756097560976,1.853658536585366,2.451219512195122,1.9390243902439024,0.9512195121951219,0.1951219512195122,0.8902439024390244,0.7804878048780488,13.682926829268293,0.9146341463414634,1.7073170731707317,53.57142857142857,0.4024390243902439,0.8780487804878049,45.833333333333336,1.524390243902439,3.6219512195121952,42.08754208754209,11.215561679351167,0.5906269446222295,0,0,0,0,0,0,53.832572064637475,46.70157068062827,20.732984293193716,0,0,0,0,0,0,7.628679998464669,0,-2.0121951219512195,61,61,39,35,71,41,65.6,64.4,74.6,77,72.2,71.6,59.6,38.6,43.4,58.4,26.6
308,Matt Barnes,SF,47,37,TOR,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,48,62.6,61.4,56.6,63.2,48.8,56.6,53,43.4,60.8,50,57.8,46.4,44.6,55.4
